,location,cases,Rate**,date
89,City of Redondo Beach,81.0,117.91,2020-04-10 20:08:30.735022
90,City of Rolling Hills,,--,2020-04-10 20:08:30.735022
91,City of Rolling Hills Estates,9.0,110.93,2020-04-10 20:08:30.735022
92,City of Rosemead,12.0,21.68,2020-04-10 20:08:30.735022
93,City of San Dimas,17.0,49.25,2020-04-10 20:08:30.735022
94,City of San Fernando,18.0,73.14,2020-04-10 20:08:30.735022
95,City of San Gabriel,13.0,31.74,2020-04-10 20:08:30.735022
96,City of San Marino,5.0,37.66,2020-04-10 20:08:30.735022
97,City of Santa Clarita,130.0,58.98,2020-04-10 20:08:30.735022
98,City of Santa Fe Springs,5.0,27.23,2020-04-10 20:08:30.735022
99,City of Santa Monica,88.0,95.19,2020-04-10 20:08:30.735022
100,City of Sierra Madre,,--,2020-04-10 20:08:30.735022
101,City of Signal Hill,,--,2020-04-10 20:08:30.735022
102,City of South El Monte,,--,2020-04-10 20:08:30.735022
103,City of South Gate,88.0,89.65,2020-04-10 20:08:30.735022
104,City of South Pasadena,12.0,46.06,2020-04-10 20:08:30.735022
105,City of Temple City,11.0,30.17,2020-04-10 20:08:30.735022
106,City of Torrance,125.0,83.74,2020-04-10 20:08:30.735022
107,City of Vernon,0.0,0,2020-04-10 20:08:30.735022
108,City of Walnut,12.0,39.3,2020-04-10 20:08:30.735022
109,City of West Covina,26.0,24.02,2020-04-10 20:08:30.735022
110,City of West Hollywood,101.0,273.33,2020-04-10 20:08:30.735022
111,City of Westlake Village,6.0,71.77,2020-04-10 20:08:30.735022
112,City of Whittier,44.0,50.32,2020-04-10 20:08:30.735022
113,Los Angeles,3787.0,93.63,2020-04-10 20:08:30.735022
114,Los Angeles - Adams-Normandie,15.0,182.88,2020-04-10 20:08:30.735022
115,Los Angeles - Alsace,5.0,40.18,2020-04-10 20:08:30.735022
116,Los Angeles - Angelino Heights,,--,2020-04-10 20:08:30.735022
117,Los Angeles - Arleta,23.0,66.92,2020-04-10 20:08:30.735022
118,Los Angeles - Atwater Village,8.0,54.55,2020-04-10 20:08:30.735022
119,Los Angeles - Baldwin Hills,28.0,89.96,2020-04-10 20:08:30.735022
120,Los Angeles - Bel Air,21.0,249.14,2020-04-10 20:08:30.735022
121,Los Angeles - Beverly Crest,26.0,207.58,2020-04-10 20:08:30.735022
122,Los Angeles - Beverlywood,19.0,144.23,2020-04-10 20:08:30.735022
123,Los Angeles - Boyle Heights,53.0,61,2020-04-10 20:08:30.735022
124,Los Angeles - Brentwood,53.0,171.22,2020-04-10 20:08:30.735022
125,Los Angeles - Brookside,0.0,0,2020-04-10 20:08:30.735022
126,Los Angeles - Cadillac-Corning,,--,2020-04-10 20:08:30.735022
127,Los Angeles - Canoga Park,63.0,96.49,2020-04-10 20:08:30.735022
128,Los Angeles - Carthay,28.0,194.95,2020-04-10 20:08:30.735022
129,Los Angeles - Central,36.0,92.33,2020-04-10 20:08:30.735022
130,Los Angeles - Century City,24.0,187.62,2020-04-10 20:08:30.735022
131,Los Angeles - Century Palms/Cove,26.0,77,2020-04-10 20:08:30.735022
132,Los Angeles - Chatsworth,35.0,94.44,2020-04-10 20:08:30.735022
133,Los Angeles - Cheviot Hills,11.0,119.94,2020-04-10 20:08:30.735022
134,Los Angeles - Chinatown,,--,2020-04-10 20:08:30.735022
135,Los Angeles - Cloverdale/Cochran,11.0,75.59,2020-04-10 20:08:30.735022
136,Los Angeles - Country Club Park,21.0,138.59,2020-04-10 20:08:30.735022
137,Los Angeles - Crenshaw District,13.0,94.01,2020-04-10 20:08:30.735022
138,Los Angeles - Crestview,35.0,307.88,2020-04-10 20:08:30.735022
139,Los Angeles - Del Rey,31.0,103.55,2020-04-10 20:08:30.735022
140,Los Angeles - Downtown,24.0,87.25,2020-04-10 20:08:30.735022
141,Los Angeles - Eagle Rock,34.0,85.88,2020-04-10 20:08:30.735022
142,Los Angeles - East Hollywood,37.0,126.34,2020-04-10 20:08:30.735022
143,Los Angeles - Echo Park,10.0,70.15,2020-04-10 20:08:30.735022
144,Los Angeles - El Sereno,35.0,83.72,2020-04-10 20:08:30.735022
145,Los Angeles - Elysian Park,5.0,87.54,2020-04-10 20:08:30.735022
146,Los Angeles - Elysian Valley,8.0,78.65,2020-04-10 20:08:30.735022
147,Los Angeles - Encino,49.0,108.47,2020-04-10 20:08:30.735022
148,Los Angeles - Exposition,0.0,0,2020-04-10 20:08:30.735022
149,Los Angeles - Exposition Park,43.0,95.73,2020-04-10 20:08:30.735022
150,Los Angeles - Faircrest Heights,,--,2020-04-10 20:08:30.735022
151,Los Angeles - Figueroa Park Square,7.0,80.27,2020-04-10 20:08:30.735022
152,Los Angeles - Florence-Firestone,42.0,88.52,2020-04-10 20:08:30.735022
153,Los Angeles - Glassell Park,52.0,164.54,2020-04-10 20:08:30.735022
154,Los Angeles - Gramercy Place,8.0,74.32,2020-04-10 20:08:30.735022
155,Los Angeles - Granada Hills,42.0,72.18,2020-04-10 20:08:30.735022
156,Los Angeles - Green Meadows,14.0,65.1,2020-04-10 20:08:30.735022
157,Los Angeles - Hancock Park,45.0,264.1,2020-04-10 20:08:30.735022
158,Los Angeles - Harbor City,23.0,79.12,2020-04-10 20:08:30.735022
159,Los Angeles - Harbor Gateway,30.0,68.81,2020-04-10 20:08:30.735022
160,Los Angeles - Harbor Pines,0.0,0,2020-04-10 20:08:30.735022
161,Los Angeles - Harvard Heights,16.0,88.72,2020-04-10 20:08:30.735022
162,Los Angeles - Harvard Park,24.0,63.27,2020-04-10 20:08:30.735022
163,Los Angeles - Highland Park,27.0,55.8,2020-04-10 20:08:30.735022
164,Los Angeles - Historic Filipinotown,19.0,136.99,2020-04-10 20:08:30.735022
165,Los Angeles - Hollywood,110.0,161.16,2020-04-10 20:08:30.735022
166,Los Angeles - Hollywood Hills,46.0,156.28,2020-04-10 20:08:30.735022
167,Los Angeles - Hyde Park,16.0,56.06,2020-04-10 20:08:30.735022
168,Los Angeles - Jefferson Park,,--,2020-04-10 20:08:30.735022
169,Los Angeles - Koreatown,47.0,90.92,2020-04-10 20:08:30.735022
170,Los Angeles - Lafayette Square,6.0,131.61,2020-04-10 20:08:30.735022
171,Los Angeles - Lake Balboa,31.0,73.45,2020-04-10 20:08:30.735022
172,Los Angeles - Lakeview Terrace,16.0,121.83,2020-04-10 20:08:30.735022
173,Los Angeles - Leimert Park,23.0,150.97,2020-04-10 20:08:30.735022
174,Los Angeles - Lincoln Heights,15.0,46.02,2020-04-10 20:08:30.735022
175,Los Angeles - Little Armenia,29.0,361.37,2020-04-10 20:08:30.735022
176,Los Angeles - Little Bangladesh,28.0,98.79,2020-04-10 20:08:30.735022
177,Los Angeles - Little Tokyo,,--,2020-04-10 20:08:30.735022
178,Los Angeles - Longwood,,--,2020-04-10 20:08:30.735022
179,Los Angeles - Los Feliz,21.0,97.19,2020-04-10 20:08:30.735022
180,Los Angeles - Manchester Square,,--,2020-04-10 20:08:30.735022
181,Los Angeles - Mandeville Canyon,,--,2020-04-10 20:08:30.735022
182,Los Angeles - Mar Vista,34.0,80.05,2020-04-10 20:08:30.735022
183,Los Angeles - Marina Peninsula,8.0,183.49,2020-04-10 20:08:30.735022
184,Los Angeles - Melrose,192.0,247.12,2020-04-10 20:08:30.735022
185,Los Angeles - Mid-city,23.0,153.03,2020-04-10 20:08:30.735022
186,Los Angeles - Miracle Mile,19.0,105.64,2020-04-10 20:08:30.735022
187,Los Angeles - Mission Hills,16.0,66.32,2020-04-10 20:08:30.735022
188,Los Angeles - Mt. Washington,12.0,49.7,2020-04-10 20:08:30.735022
189,Los Angeles - North Hills,39.0,63.34,2020-04-10 20:08:30.735022
190,Los Angeles - North Hollywood,113.0,74.63,2020-04-10 20:08:30.735022
191,Los Angeles - Northridge,37.0,53.01,2020-04-10 20:08:30.735022
192,Los Angeles - Pacific Palisades,31.0,145.6,2020-04-10 20:08:30.735022
193,Los Angeles - Pacoima,49.0,63.65,2020-04-10 20:08:30.735022
194,Los Angeles - Palisades Highlands,,--,2020-04-10 20:08:30.735022
195,Los Angeles - Palms,62.0,141.3,2020-04-10 20:08:30.735022
196,Los Angeles - Panorama City,58.0,77.08,2020-04-10 20:08:30.735022
197,Los Angeles - Park La Brea,9.0,66.27,2020-04-10 20:08:30.735022
198,Los Angeles - Pico-Union,47.0,112.33,2020-04-10 20:08:30.735022
199,Los Angeles - Playa Del Rey,,--,2020-04-10 20:08:30.735022
200,Los Angeles - Playa Vista,10.0,91.35,2020-04-10 20:08:30.735022
201,Los Angeles - Porter Ranch,28.0,78.68,2020-04-10 20:08:30.735022
202,Los Angeles - Rancho Park,9.0,137.2,2020-04-10 20:08:30.735022
203,Los Angeles - Regent Square,,--,2020-04-10 20:08:30.735022
204,Los Angeles - Reseda,62.0,80.92,2020-04-10 20:08:30.735022
205,Los Angeles - Reseda Ranch,7.0,150.99,2020-04-10 20:08:30.735022
206,Los Angeles - Reynier Village,5.0,118.26,2020-04-10 20:08:30.735022
207,Los Angeles - San Pedro,39.0,49.98,2020-04-10 20:08:30.735022
208,Los Angeles - Shadow Hills,7.0,157.59,2020-04-10 20:08:30.735022
209,Los Angeles - Sherman Oaks,72.0,82.52,2020-04-10 20:08:30.735022
210,Los Angeles - Silverlake,71.0,161.06,2020-04-10 20:08:30.735022
211,Los Angeles - South Carthay,20.0,188.77,2020-04-10 20:08:30.735022
212,Los Angeles - South Park,36.0,94.83,2020-04-10 20:08:30.735022
213,Los Angeles - St Elmo Village,,--,2020-04-10 20:08:30.735022
214,Los Angeles - Studio City,22.0,98.04,2020-04-10 20:08:30.735022
215,Los Angeles - Sun Valley,28.0,53.35,2020-04-10 20:08:30.735022
216,Los Angeles - Sunland,30.0,147,2020-04-10 20:08:30.735022
217,Los Angeles - Sycamore Square,0.0,0,2020-04-10 20:08:30.735022
218,Los Angeles - Sylmar,91.0,110.44,2020-04-10 20:08:30.735022
219,Los Angeles - Tarzana,44.0,142.51,2020-04-10 20:08:30.735022
220,Los Angeles - Temple-Beaudry,48.0,121.57,2020-04-10 20:08:30.735022
221,Los Angeles - Thai Town,9.0,91.75,2020-04-10 20:08:30.735022
222,Los Angeles - Toluca Lake,7.0,80.42,2020-04-10 20:08:30.735022
223,Los Angeles - Toluca Terrace,0.0,0,2020-04-10 20:08:30.735022
224,Los Angeles - Toluca Woods,,--,2020-04-10 20:08:30.735022
225,Los Angeles - Tujunga,15.0,53.94,2020-04-10 20:08:30.735022
226,Los Angeles - University Hills,0.0,0,2020-04-10 20:08:30.735022
227,Los Angeles - University Park,24.0,87.41,2020-04-10 20:08:30.735022
228,Los Angeles - Valley Glen,31.0,103.28,2020-04-10 20:08:30.735022
229,Los Angeles - Valley Village,33.0,133.5,2020-04-10 20:08:30.735022
230,Los Angeles - Van Nuys,73.0,78.33,2020-04-10 20:08:30.735022
231,Los Angeles - Venice,34.0,100.34,2020-04-10 20:08:30.735022
232,Los Angeles - Vermont Knolls,16.0,93.02,2020-04-10 20:08:30.735022
233,Los Angeles - Vermont Square,14.0,182.84,2020-04-10 20:08:30.735022
234,Los Angeles - Vermont Vista,21.0,50.99,2020-04-10 20:08:30.735022
235,Los Angeles - Vernon Central,35.0,67.31,2020-04-10 20:08:30.735022
236,Los Angeles - Victoria Park,17.0,202.41,2020-04-10 20:08:30.735022
237,Los Angeles - View Heights,,--,2020-04-10 20:08:30.735022
238,Los Angeles - Watts,24.0,56.24,2020-04-10 20:08:30.735022
239,Los Angeles - Wellington Square,,--,2020-04-10 20:08:30.735022
240,Los Angeles - West Adams,34.0,123.05,2020-04-10 20:08:30.735022
241,Los Angeles - West Hills,21.0,51.79,2020-04-10 20:08:30.735022
242,Los Angeles - West Los Angeles,34.0,90.34,2020-04-10 20:08:30.735022
243,Los Angeles - West Vernon,53.0,98.8,2020-04-10 20:08:30.735022
244,Los Angeles - Westchester,31.0,60.07,2020-04-10 20:08:30.735022
245,Los Angeles - Westlake,48.0,80.87,2020-04-10 20:08:30.735022
246,Los Angeles - Westwood,33.0,60.99,2020-04-10 20:08:30.735022
247,Los Angeles - Wholesale District,17.0,47.05,2020-04-10 20:08:30.735022
248,Los Angeles - Wilmington,28.0,49.57,2020-04-10 20:08:30.735022
249,Los Angeles - Wilshire Center,40.0,79.73,2020-04-10 20:08:30.735022
250,Los Angeles - Winnetka,43.0,83.03,2020-04-10 20:08:30.735022
251,Los Angeles - Woodland Hills,62.0,91.1,2020-04-10 20:08:30.735022
252,Unincorporated - Acton,5.0,62.73,2020-04-10 20:08:30.735022
253,Unincorporated - Agua Dulce,,--,2020-04-10 20:08:30.735022
254,Unincorporated - Altadena,34.0,77.95,2020-04-10 20:08:30.735022
255,Unincorporated - Anaverde,0.0,0,2020-04-10 20:08:30.735022
256,Unincorporated - Angeles National Forest,0.0,0,2020-04-10 20:08:30.735022
257,Unincorporated - Arcadia,,--,2020-04-10 20:08:30.735022
258,Unincorporated - Athens-Westmont,34.0,80.11,2020-04-10 20:08:30.735022
259,Unincorporated - Athens Village,5.0,102.1,2020-04-10 20:08:30.735022
260,Unincorporated - Avocado Heights,,--,2020-04-10 20:08:30.735022
261,Unincorporated - Azusa,,--,2020-04-10 20:08:30.735022
262,Unincorporated - Bassett,,--,2020-04-10 20:08:30.735022
263,Unincorporated - Bouquet Canyon,,--,2020-04-10 20:08:30.735022
264,Unincorporated - Bradbury,0.0,0,2020-04-10 20:08:30.735022
265,Unincorporated - Canyon Country,12.0,155.28,2020-04-10 20:08:30.735022
266,Unincorporated - Castaic,8.0,29.42,2020-04-10 20:08:30.735022
267,Unincorporated - Cerritos,0.0,0,2020-04-10 20:08:30.735022
268,Unincorporated - Claremont,0.0,0,2020-04-10 20:08:30.735022
269,Unincorporated - Covina,12.0,71.35,2020-04-10 20:08:30.735022
270,Unincorporated - Covina (Charter Oak),6.0,45.65,2020-04-10 20:08:30.735022
271,Unincorporated - Del Aire,5.0,113.82,2020-04-10 20:08:30.735022
272,Unincorporated - Del Rey,0.0,0,2020-04-10 20:08:30.735022
273,Unincorporated - Del Sur,0.0,0,2020-04-10 20:08:30.735022
274,Unincorporated - Desert View Highlands,,--,2020-04-10 20:08:30.735022
275,Unincorporated - Duarte,0.0,0,2020-04-10 20:08:30.735022
276,Unincorporated - East Covina,0.0,0,2020-04-10 20:08:30.735022
277,Unincorporated - East La Mirada,,--,2020-04-10 20:08:30.735022
278,Unincorporated - East Lancaster,0.0,0,2020-04-10 20:08:30.735022
279,Unincorporated - East Los Angeles,75.0,59.87,2020-04-10 20:08:30.735022
280,Unincorporated - East Pasadena,0.0,0,2020-04-10 20:08:30.735022
281,Unincorporated - East Rancho Dominguez,9.0,58.79,2020-04-10 20:08:30.735022
282,Unincorporated - East Whittier,,--,2020-04-10 20:08:30.735022
283,Unincorporated - El Camino Village,,--,2020-04-10 20:08:30.735022
284,Unincorporated - El Monte,0.0,0,2020-04-10 20:08:30.735022
285,Unincorporated - Elizabeth Lake,0.0,0,2020-04-10 20:08:30.735022
286,Unincorporated - Florence-Firestone,57.0,88.09,2020-04-10 20:08:30.735022
287,Unincorporated - Glendora,0.0,0,2020-04-10 20:08:30.735022
288,Unincorporated - Hacienda Heights,27.0,48.28,2020-04-10 20:08:30.735022
289,Unincorporated - Hawthorne,,--,2020-04-10 20:08:30.735022
290,Unincorporated - Hi Vista,0.0,0,2020-04-10 20:08:30.735022
291,Unincorporated - Kagel/Lopez Canyons,0.0,0,2020-04-10 20:08:30.735022
292,Unincorporated - La Crescenta-Montrose,10.0,50.5,2020-04-10 20:08:30.735022
293,Unincorporated - La Habra Heights,0.0,0,2020-04-10 20:08:30.735022
294,Unincorporated - La Rambla,,--,2020-04-10 20:08:30.735022
295,Unincorporated - La Verne,,--,2020-04-10 20:08:30.735022
296,Unincorporated - Ladera Heights,12.0,169.71,2020-04-10 20:08:30.735022
297,Unincorporated - Lake Hughes,0.0,0,2020-04-10 20:08:30.735022
298,Unincorporated - Lake Los Angeles,,--,2020-04-10 20:08:30.735022
299,Unincorporated - Lake Manor,,--,2020-04-10 20:08:30.735022
300,Unincorporated - Lakewood,0.0,0,2020-04-10 20:08:30.735022
301,Unincorporated - Lennox,18.0,79.85,2020-04-10 20:08:30.735022
302,Unincorporated - Leona Valley,0.0,0,2020-04-10 20:08:30.735022
303,Unincorporated - Littlerock,0.0,0,2020-04-10 20:08:30.735022
304,Unincorporated - Littlerock/Juniper Hills,,--,2020-04-10 20:08:30.735022
305,Unincorporated - Littlerock/Pearblossom,,--,2020-04-10 20:08:30.735022
306,Unincorporated - Llano,0.0,0,2020-04-10 20:08:30.735022
307,Unincorporated - Marina del Rey,6.0,63.76,2020-04-10 20:08:30.735022
308,Unincorporated - Monrovia,5.0,128.83,2020-04-10 20:08:30.735022
309,Unincorporated - Newhall,0.0,0,2020-04-10 20:08:30.735022
310,Unincorporated - North Lancaster,0.0,0,2020-04-10 20:08:30.735022
311,Unincorporated - North Whittier,,--,2020-04-10 20:08:30.735022
312,Unincorporated - Northeast San Gabriel,6.0,24.96,2020-04-10 20:08:30.735022
313,Unincorporated - Palmdale,0.0,0,2020-04-10 20:08:30.735022
314,Unincorporated - Palos Verdes Peninsula,0.0,0,2020-04-10 20:08:30.735022
315,Unincorporated - Pearblossom/Llano,0.0,0,2020-04-10 20:08:30.735022
316,Unincorporated - Pellissier Village,0.0,0,2020-04-10 20:08:30.735022
317,Unincorporated - Placerita Canyon,0.0,0,2020-04-10 20:08:30.735022
318,Unincorporated - Pomona,0.0,0,2020-04-10 20:08:30.735022
319,Unincorporated - Quartz Hill,,--,2020-04-10 20:08:30.735022
320,Unincorporated - Rancho Dominguez,5.0,187.9,2020-04-10 20:08:30.735022
321,Unincorporated - Roosevelt,0.0,0,2020-04-10 20:08:30.735022
322,Unincorporated - Rosewood,,--,2020-04-10 20:08:30.735022
323,Unincorporated - Rosewood/East Gardena,0.0,0,2020-04-10 20:08:30.735022
324,Unincorporated - Rosewood/West Rancho Dominguez,,--,2020-04-10 20:08:30.735022
325,Unincorporated - Rowland Heights,13.0,25.48,2020-04-10 20:08:30.735022
326,Unincorporated - San Francisquito Canyon/Bouquet Canyon,0.0,0,2020-04-10 20:08:30.735022
327,Unincorporated - San Jose Hills,,--,2020-04-10 20:08:30.735022
328,Unincorporated - San Pasqual,0.0,0,2020-04-10 20:08:30.735022
329,Unincorporated - Sand Canyon,0.0,0,2020-04-10 20:08:30.735022
330,Unincorporated - Santa Catalina Island,,--,2020-04-10 20:08:30.735022
331,Unincorporated - Santa Monica Mountains,5.0,26.85,2020-04-10 20:08:30.735022
332,Unincorporated - Saugus,,--,2020-04-10 20:08:30.735022
333,Unincorporated - Saugus/Canyon Country,0.0,0,2020-04-10 20:08:30.735022
334,Unincorporated - South Antelope Valley,0.0,0,2020-04-10 20:08:30.735022
335,Unincorporated - South El Monte,0.0,0,2020-04-10 20:08:30.735022
336,Unincorporated - South San Gabriel,7.0,79.11,2020-04-10 20:08:30.735022
337,Unincorporated - South Whittier,25.0,42.21,2020-04-10 20:08:30.735022
338,Unincorporated - Southeast Antelope Valley,0.0,0,2020-04-10 20:08:30.735022
339,Unincorporated - Stevenson Ranch,11.0,52.47,2020-04-10 20:08:30.735022
340,Unincorporated - Sun Village,,--,2020-04-10 20:08:30.735022
341,Unincorporated - Sunrise Village,,--,2020-04-10 20:08:30.735022
342,Unincorporated - Twin Lakes/Oat Mountain,,--,2020-04-10 20:08:30.735022
343,Unincorporated - Val Verde,0.0,0,2020-04-10 20:08:30.735022
344,Unincorporated - Valencia,,--,2020-04-10 20:08:30.735022
345,Unincorporated - Valinda,8.0,34.23,2020-04-10 20:08:30.735022
346,Unincorporated - View Park/Windsor Hills,14.0,120.33,2020-04-10 20:08:30.735022
347,Unincorporated - Walnut Park,18.0,111.5,2020-04-10 20:08:30.735022
348,Unincorporated - West Antelope Valley,,--,2020-04-10 20:08:30.735022
349,Unincorporated - West Carson,28.0,126.78,2020-04-10 20:08:30.735022
350,Unincorporated - West LA,,--,2020-04-10 20:08:30.735022
351,Unincorporated - West Puente Valley,6.0,61.01,2020-04-10 20:08:30.735022
352,Unincorporated - West Rancho Dominguez,,--,2020-04-10 20:08:30.735022
353,Unincorporated - West Whittier/Los Nietos,10.0,37.14,2020-04-10 20:08:30.735022
354,Unincorporated - Westfield/Academy Hills,0.0,0,2020-04-10 20:08:30.735022
355,Unincorporated - Westhills,0.0,0,2020-04-10 20:08:30.735022
356,Unincorporated - White Fence Farms,0.0,0,2020-04-10 20:08:30.735022
357,Unincorporated - Whittier,,--,2020-04-10 20:08:30.735022
358,Unincorporated - Willowbrook,20.0,57.29,2020-04-10 20:08:30.735022
359,Unincorporated - Wiseburn,,--,2020-04-10 20:08:30.735022
360,- Under Investigation,628.0,,2020-04-10 20:08:30.735022
