,location,cases,Rate**,date
172,Los Angeles - Lakeview Terrace,16,121.83,4/11/20 9:33
173,Los Angeles - Leimert Park,24,157.53,4/11/20 9:33
174,Los Angeles - Lincoln Heights,16,49.08,4/11/20 9:33
175,Los Angeles - Little Armenia,34,423.68,4/11/20 9:33
176,Los Angeles - Little Bangladesh,30,105.85,4/11/20 9:33
177,Los Angeles - Little Tokyo,,--,4/11/20 9:33
178,Los Angeles - Longwood,,--,4/11/20 9:33
179,Los Angeles - Los Feliz,21,97.19,4/11/20 9:33
180,Los Angeles - Manchester Square,,--,4/11/20 9:33
181,Los Angeles - Mandeville Canyon,,--,4/11/20 9:33
182,Los Angeles - Mar Vista,34,80.05,4/11/20 9:33
183,Los Angeles - Marina Peninsula,8,183.49,4/11/20 9:33
184,Los Angeles - Melrose,194,249.69,4/11/20 9:33
185,Los Angeles - Mid-city,24,159.68,4/11/20 9:33
186,Los Angeles - Miracle Mile,19,105.64,4/11/20 9:33
187,Los Angeles - Mission Hills,20,82.9,4/11/20 9:33
188,Los Angeles - Mt. Washington,13,53.84,4/11/20 9:33
189,Los Angeles - North Hills,41,66.59,4/11/20 9:33
190,Los Angeles - North Hollywood,119,78.59,4/11/20 9:33
191,Los Angeles - Northridge,41,58.74,4/11/20 9:33
192,Los Angeles - Pacific Palisades,31,145.6,4/11/20 9:33
193,Los Angeles - Pacoima,52,67.55,4/11/20 9:33
194,Los Angeles - Palisades Highlands,,--,4/11/20 9:33
195,Los Angeles - Palms,67,152.7,4/11/20 9:33
196,Los Angeles - Panorama City,60,79.73,4/11/20 9:33
197,Los Angeles - Park La Brea,9,66.27,4/11/20 9:33
198,Los Angeles - Pico-Union,47,112.33,4/11/20 9:33
199,Los Angeles - Playa Del Rey,,--,4/11/20 9:33
200,Los Angeles - Playa Vista,10,91.35,4/11/20 9:33
201,Los Angeles - Porter Ranch,28,78.68,4/11/20 9:33
202,Los Angeles - Rancho Park,8,121.95,4/11/20 9:33
203,Los Angeles - Regent Square,,--,4/11/20 9:33
204,Los Angeles - Reseda,70,91.36,4/11/20 9:33
205,Los Angeles - Reseda Ranch,9,194.13,4/11/20 9:33
206,Los Angeles - Reynier Village,5,118.26,4/11/20 9:33
207,Los Angeles - San Pedro,43,55.1,4/11/20 9:33
208,Los Angeles - Shadow Hills,7,157.59,4/11/20 9:33
209,Los Angeles - Sherman Oaks,76,87.1,4/11/20 9:33
210,Los Angeles - Silverlake,74,167.87,4/11/20 9:33
211,Los Angeles - South Carthay,20,188.77,4/11/20 9:33
212,Los Angeles - South Park,39,102.74,4/11/20 9:33
213,Los Angeles - St Elmo Village,,--,4/11/20 9:33
214,Los Angeles - Studio City,22,98.04,4/11/20 9:33
215,Los Angeles - Sun Valley,29,55.26,4/11/20 9:33
216,Los Angeles - Sunland,29,142.1,4/11/20 9:33
217,Los Angeles - Sycamore Square,0,0,4/11/20 9:33
218,Los Angeles - Sylmar,97,117.72,4/11/20 9:33
219,Los Angeles - Tarzana,44,142.51,4/11/20 9:33
220,Los Angeles - Temple-Beaudry,53,134.24,4/11/20 9:33
221,Los Angeles - Thai Town,10,101.95,4/11/20 9:33
222,Los Angeles - Toluca Lake,7,80.42,4/11/20 9:33
223,Los Angeles - Toluca Terrace,0,0,4/11/20 9:33
224,Los Angeles - Toluca Woods,,--,4/11/20 9:33
225,Los Angeles - Tujunga,15,53.94,4/11/20 9:33
226,Los Angeles - University Hills,0,0,4/11/20 9:33
227,Los Angeles - University Park,25,91.05,4/11/20 9:33
228,Los Angeles - Valley Glen,32,106.61,4/11/20 9:33
229,Los Angeles - Valley Village,34,137.54,4/11/20 9:33
230,Los Angeles - Van Nuys,77,82.62,4/11/20 9:33
231,Los Angeles - Venice,35,103.29,4/11/20 9:33
232,Los Angeles - Vermont Knolls,15,87.21,4/11/20 9:33
233,Los Angeles - Vermont Square,15,195.9,4/11/20 9:33
234,Los Angeles - Vermont Vista,23,55.84,4/11/20 9:33
235,Los Angeles - Vernon Central,39,75,4/11/20 9:33
236,Los Angeles - Victoria Park,17,202.41,4/11/20 9:33
237,Los Angeles - View Heights,,--,4/11/20 9:33
238,Los Angeles - Watts,27,63.27,4/11/20 9:33
239,Los Angeles - Wellington Square,,--,4/11/20 9:33
240,Los Angeles - West Adams,41,148.39,4/11/20 9:33
241,Los Angeles - West Hills,23,56.73,4/11/20 9:33
242,Los Angeles - West Los Angeles,34,90.34,4/11/20 9:33
243,Los Angeles - West Vernon,58,108.12,4/11/20 9:33
244,Los Angeles - Westchester,32,62.01,4/11/20 9:33
245,Los Angeles - Westlake,55,92.66,4/11/20 9:33
246,Los Angeles - Westwood,34,62.84,4/11/20 9:33
247,Los Angeles - Wholesale District,17,47.05,4/11/20 9:33
248,Los Angeles - Wilmington,32,56.65,4/11/20 9:33
249,Los Angeles - Wilshire Center,44,87.7,4/11/20 9:33
250,Los Angeles - Winnetka,44,84.97,4/11/20 9:33
251,Los Angeles - Woodland Hills,67,98.45,4/11/20 9:33
252,Unincorporated - Acton,5,62.73,4/11/20 9:33
253,Unincorporated - Agua Dulce,,--,4/11/20 9:33
254,Unincorporated - Altadena,37,84.82,4/11/20 9:33
255,Unincorporated - Anaverde,0,0,4/11/20 9:33
256,Unincorporated - Angeles National Forest,0,0,4/11/20 9:33
257,Unincorporated - Arcadia,,--,4/11/20 9:33
258,Unincorporated - Athens-Westmont,35,82.47,4/11/20 9:33
259,Unincorporated - Athens Village,6,122.52,4/11/20 9:33
260,Unincorporated - Avocado Heights,,--,4/11/20 9:33
261,Unincorporated - Azusa,,--,4/11/20 9:33
262,Unincorporated - Bassett,,--,4/11/20 9:33
263,Unincorporated - Bouquet Canyon,,--,4/11/20 9:33
264,Unincorporated - Bradbury,0,0,4/11/20 9:33
265,Unincorporated - Canyon Country,14,181.16,4/11/20 9:33
266,Unincorporated - Castaic,8,29.42,4/11/20 9:33
267,Unincorporated - Cerritos,0,0,4/11/20 9:33
268,Unincorporated - Claremont,0,0,4/11/20 9:33
269,Unincorporated - Covina,12,71.35,4/11/20 9:33
270,Unincorporated - Covina (Charter Oak),7,53.26,4/11/20 9:33
271,Unincorporated - Del Aire,5,113.82,4/11/20 9:33
272,Unincorporated - Del Rey,0,0,4/11/20 9:33
273,Unincorporated - Del Sur,0,0,4/11/20 9:33
274,Unincorporated - Desert View Highlands,,--,4/11/20 9:33
275,Unincorporated - Duarte,0,0,4/11/20 9:33
276,Unincorporated - East Covina,0,0,4/11/20 9:33
277,Unincorporated - East La Mirada,,--,4/11/20 9:33
278,Unincorporated - East Lancaster,0,0,4/11/20 9:33
279,Unincorporated - East Los Angeles,86,68.65,4/11/20 9:33
280,Unincorporated - East Pasadena,0,0,4/11/20 9:33
281,Unincorporated - East Rancho Dominguez,10,65.33,4/11/20 9:33
282,Unincorporated - East Whittier,,--,4/11/20 9:33
283,Unincorporated - El Camino Village,,--,4/11/20 9:33
284,Unincorporated - El Monte,0,0,4/11/20 9:33
285,Unincorporated - Elizabeth Lake,0,0,4/11/20 9:33
286,Unincorporated - Florence-Firestone,57,88.09,4/11/20 9:33
287,Unincorporated - Glendora,0,0,4/11/20 9:33
288,Unincorporated - Hacienda Heights,28,50.07,4/11/20 9:33
289,Unincorporated - Hawthorne,,--,4/11/20 9:33
290,Unincorporated - Hi Vista,0,0,4/11/20 9:33
291,Unincorporated - Kagel/Lopez Canyons,0,0,4/11/20 9:33
292,Unincorporated - La Crescenta-Montrose,10,50.5,4/11/20 9:33
293,Unincorporated - La Habra Heights,0,0,4/11/20 9:33
294,Unincorporated - La Rambla,,--,4/11/20 9:33
295,Unincorporated - La Verne,,--,4/11/20 9:33
296,Unincorporated - Ladera Heights,13,183.85,4/11/20 9:33
297,Unincorporated - Lake Hughes,0,0,4/11/20 9:33
298,Unincorporated - Lake Los Angeles,,--,4/11/20 9:33
299,Unincorporated - Lake Manor,,--,4/11/20 9:33
300,Unincorporated - Lakewood,0,0,4/11/20 9:33
301,Unincorporated - Lennox,18,79.85,4/11/20 9:33
302,Unincorporated - Leona Valley,0,0,4/11/20 9:33
303,Unincorporated - Littlerock,0,0,4/11/20 9:33
304,Unincorporated - Littlerock/Juniper Hills,,--,4/11/20 9:33
305,Unincorporated - Littlerock/Pearblossom,,--,4/11/20 9:33
306,Unincorporated - Llano,0,0,4/11/20 9:33
307,Unincorporated - Marina del Rey,6,63.76,4/11/20 9:33
308,Unincorporated - Monrovia,5,128.83,4/11/20 9:33
309,Unincorporated - Newhall,0,0,4/11/20 9:33
310,Unincorporated - North Lancaster,0,0,4/11/20 9:33
311,Unincorporated - North Whittier,,--,4/11/20 9:33
312,Unincorporated - Northeast San Gabriel,6,24.96,4/11/20 9:33
313,Unincorporated - Palmdale,0,0,4/11/20 9:33
314,Unincorporated - Palos Verdes Peninsula,0,0,4/11/20 9:33
315,Unincorporated - Pearblossom/Llano,0,0,4/11/20 9:33
316,Unincorporated - Pellissier Village,0,0,4/11/20 9:33
317,Unincorporated - Placerita Canyon,0,0,4/11/20 9:33
318,Unincorporated - Pomona,0,0,4/11/20 9:33
319,Unincorporated - Quartz Hill,5,38.74,4/11/20 9:33
320,Unincorporated - Rancho Dominguez,5,187.9,4/11/20 9:33
321,Unincorporated - Roosevelt,0,0,4/11/20 9:33
322,Unincorporated - Rosewood,,--,4/11/20 9:33
323,Unincorporated - Rosewood/East Gardena,0,0,4/11/20 9:33
324,Unincorporated - Rosewood/West Rancho Dominguez,,--,4/11/20 9:33
325,Unincorporated - Rowland Heights,15,29.4,4/11/20 9:33
326,Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0,4/11/20 9:33
327,Unincorporated - San Jose Hills,,--,4/11/20 9:33
328,Unincorporated - San Pasqual,0,0,4/11/20 9:33
329,Unincorporated - Sand Canyon,0,0,4/11/20 9:33
330,Unincorporated - Santa Catalina Island,,--,4/11/20 9:33
331,Unincorporated - Santa Monica Mountains,6,32.22,4/11/20 9:33
332,Unincorporated - Saugus,,--,4/11/20 9:33
333,Unincorporated - Saugus/Canyon Country,0,0,4/11/20 9:33
334,Unincorporated - South Antelope Valley,0,0,4/11/20 9:33
335,Unincorporated - South El Monte,0,0,4/11/20 9:33
336,Unincorporated - South San Gabriel,7,79.11,4/11/20 9:33
337,Unincorporated - South Whittier,29,48.97,4/11/20 9:33
338,Unincorporated - Southeast Antelope Valley,0,0,4/11/20 9:33
339,Unincorporated - Stevenson Ranch,11,52.47,4/11/20 9:33
340,Unincorporated - Sun Village,,--,4/11/20 9:33
341,Unincorporated - Sunrise Village,,--,4/11/20 9:33
342,Unincorporated - Twin Lakes/Oat Mountain,,--,4/11/20 9:33
343,Unincorporated - Val Verde,0,0,4/11/20 9:33
344,Unincorporated - Valencia,,--,4/11/20 9:33
345,Unincorporated - Valinda,8,34.23,4/11/20 9:33
346,Unincorporated - View Park/Windsor Hills,14,120.33,4/11/20 9:33
347,Unincorporated - Walnut Park,18,111.5,4/11/20 9:33
348,Unincorporated - West Antelope Valley,,--,4/11/20 9:33
349,Unincorporated - West Carson,29,131.3,4/11/20 9:33
350,Unincorporated - West LA,,--,4/11/20 9:33
351,Unincorporated - West Puente Valley,6,61.01,4/11/20 9:33
352,Unincorporated - West Rancho Dominguez,,--,4/11/20 9:33
353,Unincorporated - West Whittier/Los Nietos,11,40.85,4/11/20 9:33
354,Unincorporated - Westfield/Academy Hills,0,0,4/11/20 9:33
355,Unincorporated - Westhills,0,0,4/11/20 9:33
356,Unincorporated - White Fence Farms,0,0,4/11/20 9:33
357,Unincorporated - Whittier,,--,4/11/20 9:33
358,Unincorporated - Willowbrook,21,60.15,4/11/20 9:33
359,Unincorporated - Wiseburn,,--,4/11/20 9:33
360,#NAME?,620,,4/11/20 9:33
