,location,cases,Rate**,date
165,Los Angeles - El Sereno,112.0,267.89,2020-05-07 19:33:11.730194
166,Los Angeles - Elysian Park,10.0,175.07,2020-05-07 19:33:11.730194
167,Los Angeles - Elysian Valley,26.0,255.63,2020-05-07 19:33:11.730194
168,Los Angeles - Encino,96.0,212.52,2020-05-07 19:33:11.730194
169,Los Angeles - Exposition,5.0,150.33,2020-05-07 19:33:11.730194
170,Los Angeles - Exposition Park,154.0,342.85,2020-05-07 19:33:11.730194
171,Los Angeles - Faircrest Heights,4.0,111.11,2020-05-07 19:33:11.730194
172,Los Angeles - Figueroa Park Square,23.0,263.73,2020-05-07 19:33:11.730194
173,Los Angeles - Florence-Firestone,174.0,366.74,2020-05-07 19:33:11.730194
174,Los Angeles - Glassell Park,125.0,395.52,2020-05-07 19:33:11.730194
175,Los Angeles - Gramercy Place,40.0,371.61,2020-05-07 19:33:11.730194
176,Los Angeles - Granada Hills,145.0,249.18,2020-05-07 19:33:11.730194
177,Los Angeles - Green Meadows,86.0,399.91,2020-05-07 19:33:11.730194
178,Los Angeles - Hancock Park,68.0,399.08,2020-05-07 19:33:11.730194
179,Los Angeles - Harbor City,57.0,196.08,2020-05-07 19:33:11.730194
180,Los Angeles - Harbor Gateway,80.0,183.49,2020-05-07 19:33:11.730194
181,Los Angeles - Harbor Pines,2.0,83.02,2020-05-07 19:33:11.730194
182,Los Angeles - Harvard Heights,72.0,399.22,2020-05-07 19:33:11.730194
183,Los Angeles - Harvard Park,169.0,445.5,2020-05-07 19:33:11.730194
184,Los Angeles - Highland Park,106.0,219.05,2020-05-07 19:33:11.730194
185,Los Angeles - Historic Filipinotown,77.0,555.16,2020-05-07 19:33:11.730194
186,Los Angeles - Hollywood,206.0,301.81,2020-05-07 19:33:11.730194
187,Los Angeles - Hollywood Hills,67.0,227.63,2020-05-07 19:33:11.730194
188,Los Angeles - Hyde Park,88.0,308.33,2020-05-07 19:33:11.730194
189,Los Angeles - Jefferson Park,23.0,284.9,2020-05-07 19:33:11.730194
190,Los Angeles - Koreatown,168.0,325.0,2020-05-07 19:33:11.730194
191,Los Angeles - Lafayette Square,14.0,307.08,2020-05-07 19:33:11.730194
192,Los Angeles - Lake Balboa,129.0,305.64,2020-05-07 19:33:11.730194
193,Los Angeles - Lakeview Terrace,66.0,502.55,2020-05-07 19:33:11.730194
194,Los Angeles - Leimert Park,36.0,236.3,2020-05-07 19:33:11.730194
195,Los Angeles - Lincoln Heights,148.0,454.03,2020-05-07 19:33:11.730194
196,Los Angeles - Little Armenia,151.0,1881.62,2020-05-07 19:33:11.730194
197,Los Angeles - Little Bangladesh,87.0,306.95,2020-05-07 19:33:11.730194
198,Los Angeles - Little Tokyo,8.0,255.35,2020-05-07 19:33:11.730194
199,Los Angeles - Longwood,16.0,371.75,2020-05-07 19:33:11.730194
200,Los Angeles - Los Feliz,36.0,166.6,2020-05-07 19:33:11.730194
201,Los Angeles - Manchester Square,16.0,187.44,2020-05-07 19:33:11.730194
202,Los Angeles - Mandeville Canyon,1.0,32.01,2020-05-07 19:33:11.730194
203,Los Angeles - Mar Vista,59.0,138.92,2020-05-07 19:33:11.730194
204,Los Angeles - Marina Peninsula,9.0,206.42,2020-05-07 19:33:11.730194
205,Los Angeles - Melrose,400.0,514.83,2020-05-07 19:33:11.730194
206,Los Angeles - Mid-city,43.0,286.09,2020-05-07 19:33:11.730194
207,Los Angeles - Miracle Mile,37.0,205.73,2020-05-07 19:33:11.730194
208,Los Angeles - Mission Hills,87.0,360.64,2020-05-07 19:33:11.730194
209,Los Angeles - Mt. Washington,59.0,244.36,2020-05-07 19:33:11.730194
210,Los Angeles - North Hills,224.0,363.78,2020-05-07 19:33:11.730194
211,Los Angeles - North Hollywood,460.0,303.79,2020-05-07 19:33:11.730194
212,Los Angeles - Northridge,206.0,295.14,2020-05-07 19:33:11.730194
213,Los Angeles - Pacific Palisades,39.0,183.18,2020-05-07 19:33:11.730194
214,Los Angeles - Pacoima,388.0,504.03,2020-05-07 19:33:11.730194
215,Los Angeles - Palisades Highlands,3.0,78.0,2020-05-07 19:33:11.730194
216,Los Angeles - Palms,154.0,350.98,2020-05-07 19:33:11.730194
217,Los Angeles - Panorama City,393.0,522.26,2020-05-07 19:33:11.730194
218,Los Angeles - Park La Brea,13.0,95.73,2020-05-07 19:33:11.730194
219,Los Angeles - Pico-Union,315.0,752.83,2020-05-07 19:33:11.730194
220,Los Angeles - Playa Del Rey,1.0,31.29,2020-05-07 19:33:11.730194
221,Los Angeles - Playa Vista,20.0,182.7,2020-05-07 19:33:11.730194
222,Los Angeles - Porter Ranch,64.0,179.84,2020-05-07 19:33:11.730194
223,Los Angeles - Rancho Park,12.0,182.93,2020-05-07 19:33:11.730194
224,Los Angeles - Regent Square,3.0,107.91,2020-05-07 19:33:11.730194
225,Los Angeles - Reseda,289.0,377.2,2020-05-07 19:33:11.730194
226,Los Angeles - Reseda Ranch,23.0,496.12,2020-05-07 19:33:11.730194
227,Los Angeles - Reynier Village,9.0,212.87,2020-05-07 19:33:11.730194
228,Los Angeles - San Pedro,630.0,807.3,2020-05-07 19:33:11.730194
229,Los Angeles - Shadow Hills,9.0,202.61,2020-05-07 19:33:11.730194
230,Los Angeles - Sherman Oaks,159.0,182.23,2020-05-07 19:33:11.730194
231,Los Angeles - Silverlake,130.0,294.9,2020-05-07 19:33:11.730194
232,Los Angeles - South Carthay,25.0,235.96,2020-05-07 19:33:11.730194
233,Los Angeles - South Park,153.0,403.05,2020-05-07 19:33:11.730194
234,Los Angeles - St Elmo Village,23.0,501.75,2020-05-07 19:33:11.730194
235,Los Angeles - Studio City,57.0,254.01,2020-05-07 19:33:11.730194
236,Los Angeles - Sun Valley,181.0,344.87,2020-05-07 19:33:11.730194
237,Los Angeles - Sunland,108.0,529.2,2020-05-07 19:33:11.730194
238,Los Angeles - Sycamore Square,1.0,154.56,2020-05-07 19:33:11.730194
239,Los Angeles - Sylmar,455.0,552.2,2020-05-07 19:33:11.730194
240,Los Angeles - Tarzana,85.0,275.29,2020-05-07 19:33:11.730194
241,Los Angeles - Temple-Beaudry,193.0,488.83,2020-05-07 19:33:11.730194
242,Los Angeles - Thai Town,19.0,193.7,2020-05-07 19:33:11.730194
243,Los Angeles - Toluca Lake,13.0,149.36,2020-05-07 19:33:11.730194
244,Los Angeles - Toluca Terrace,2.0,153.14,2020-05-07 19:33:11.730194
245,Los Angeles - Toluca Woods,3.0,161.46,2020-05-07 19:33:11.730194
246,Los Angeles - Tujunga,86.0,309.24,2020-05-07 19:33:11.730194
247,Los Angeles - University Hills,7.0,204.14,2020-05-07 19:33:11.730194
248,Los Angeles - University Park,101.0,367.86,2020-05-07 19:33:11.730194
249,Los Angeles - Valley Glen,93.0,309.83,2020-05-07 19:33:11.730194
250,Los Angeles - Valley Village,142.0,574.43,2020-05-07 19:33:11.730194
251,Los Angeles - Van Nuys,411.0,441.02,2020-05-07 19:33:11.730194
252,Los Angeles - Venice,51.0,150.51,2020-05-07 19:33:11.730194
253,Los Angeles - Vermont Knolls,73.0,424.42,2020-05-07 19:33:11.730194
254,Los Angeles - Vermont Square,61.0,796.66,2020-05-07 19:33:11.730194
255,Los Angeles - Vermont Vista,164.0,398.19,2020-05-07 19:33:11.730194
256,Los Angeles - Vernon Central,280.0,538.48,2020-05-07 19:33:11.730194
257,Los Angeles - Victoria Park,39.0,464.34,2020-05-07 19:33:11.730194
258,Los Angeles - View Heights,7.0,189.5,2020-05-07 19:33:11.730194
259,Los Angeles - Watts,134.0,314.01,2020-05-07 19:33:11.730194
260,Los Angeles - Wellington Square,16.0,325.53,2020-05-07 19:33:11.730194
261,Los Angeles - West Adams,142.0,513.93,2020-05-07 19:33:11.730194
262,Los Angeles - West Hills,69.0,170.18,2020-05-07 19:33:11.730194
263,Los Angeles - West Los Angeles,61.0,162.08,2020-05-07 19:33:11.730194
264,Los Angeles - West Vernon,255.0,475.36,2020-05-07 19:33:11.730194
265,Los Angeles - Westchester,76.0,147.28,2020-05-07 19:33:11.730194
266,Los Angeles - Westlake,334.0,562.72,2020-05-07 19:33:11.730194
267,Los Angeles - Westwood,55.0,101.65,2020-05-07 19:33:11.730194
268,Los Angeles - Wholesale District,171.0,473.3,2020-05-07 19:33:11.730194
269,Los Angeles - Wilmington,122.0,215.98,2020-05-07 19:33:11.730194
270,Los Angeles - Wilshire Center,142.0,283.04,2020-05-07 19:33:11.730194
271,Los Angeles - Winnetka,199.0,384.27,2020-05-07 19:33:11.730194
272,Los Angeles - Woodland Hills,129.0,189.55,2020-05-07 19:33:11.730194
273,Unincorporated - Acton,8.0,100.36,2020-05-07 19:33:11.730194
274,Unincorporated - Agua Dulce,2.0,48.1,2020-05-07 19:33:11.730194
275,Unincorporated - Altadena,86.0,197.16,2020-05-07 19:33:11.730194
276,Unincorporated - Anaverde,1.0,66.31,2020-05-07 19:33:11.730194
277,Unincorporated - Angeles National Forest,0.0,0.0,2020-05-07 19:33:11.730194
278,Unincorporated - Arcadia,4.0,50.12,2020-05-07 19:33:11.730194
279,Unincorporated - Athens-Westmont,126.0,296.88,2020-05-07 19:33:11.730194
280,Unincorporated - Athens Village,16.0,326.73,2020-05-07 19:33:11.730194
281,Unincorporated - Avocado Heights,14.0,206.64,2020-05-07 19:33:11.730194
282,Unincorporated - Azusa,26.0,163.29,2020-05-07 19:33:11.730194
283,Unincorporated - Bandini Islands,0.0,,2020-05-07 19:33:11.730194
284,Unincorporated - Bassett,33.0,222.72,2020-05-07 19:33:11.730194
285,Unincorporated - Bouquet Canyon,0.0,0.0,2020-05-07 19:33:11.730194
286,Unincorporated - Bradbury,0.0,0.0,2020-05-07 19:33:11.730194
287,Unincorporated - Canyon Country,27.0,349.38,2020-05-07 19:33:11.730194
288,Unincorporated - Castaic,25.0,91.94,2020-05-07 19:33:11.730194
289,Unincorporated - Cerritos,0.0,0.0,2020-05-07 19:33:11.730194
290,Unincorporated - Charter Oak,0.0,0.0,2020-05-07 19:33:11.730194
291,Unincorporated - Claremont,0.0,0.0,2020-05-07 19:33:11.730194
292,Unincorporated - Covina,30.0,178.37,2020-05-07 19:33:11.730194
293,Unincorporated - Covina (Charter Oak),21.0,159.77,2020-05-07 19:33:11.730194
294,Unincorporated - Del Aire,10.0,227.63,2020-05-07 19:33:11.730194
295,Unincorporated - Del Rey,0.0,0.0,2020-05-07 19:33:11.730194
296,Unincorporated - Del Sur,2.0,82.82,2020-05-07 19:33:11.730194
297,Unincorporated - Desert View Highlands,4.0,160.45,2020-05-07 19:33:11.730194
298,Unincorporated - Duarte,10.0,225.84,2020-05-07 19:33:11.730194
299,Unincorporated - East Covina,0.0,0.0,2020-05-07 19:33:11.730194
300,Unincorporated - East La Mirada,9.0,170.07,2020-05-07 19:33:11.730194
301,Unincorporated - East Lancaster,0.0,0.0,2020-05-07 19:33:11.730194
302,Unincorporated - East Los Angeles,439.0,350.45,2020-05-07 19:33:11.730194
303,Unincorporated - East Pasadena,0.0,0.0,2020-05-07 19:33:11.730194
304,Unincorporated - East Rancho Dominguez,26.0,169.85,2020-05-07 19:33:11.730194
305,Unincorporated - East Whittier,4.0,75.39,2020-05-07 19:33:11.730194
306,Unincorporated - El Camino Village,12.0,136.5,2020-05-07 19:33:11.730194
307,Unincorporated - El Monte,0.0,0.0,2020-05-07 19:33:11.730194
308,Unincorporated - Elizabeth Lake,1.0,60.2,2020-05-07 19:33:11.730194
309,Unincorporated - Florence-Firestone,275.0,425.01,2020-05-07 19:33:11.730194
310,Unincorporated - Franklin Canyon,0.0,0.0,2020-05-07 19:33:11.730194
311,Unincorporated - Glendora,2.0,303.03,2020-05-07 19:33:11.730194
312,Unincorporated - Hacienda Heights,62.0,110.86,2020-05-07 19:33:11.730194
313,Unincorporated - Harbor Gateway,0.0,0.0,2020-05-07 19:33:11.730194
314,Unincorporated - Hawthorne,4.0,159.11,2020-05-07 19:33:11.730194
315,Unincorporated - Hi Vista,0.0,0.0,2020-05-07 19:33:11.730194
316,Unincorporated - Kagel/Lopez Canyons,1.0,70.82,2020-05-07 19:33:11.730194
317,Unincorporated - La Crescenta-Montrose,17.0,85.85,2020-05-07 19:33:11.730194
318,Unincorporated - La Habra Heights,0.0,0.0,2020-05-07 19:33:11.730194
319,Unincorporated - La Rambla,6.0,289.16,2020-05-07 19:33:11.730194
320,Unincorporated - La Verne,2.0,98.04,2020-05-07 19:33:11.730194
321,Unincorporated - Ladera Heights,17.0,240.42,2020-05-07 19:33:11.730194
322,Unincorporated - Lake Hughes,0.0,0.0,2020-05-07 19:33:11.730194
323,Unincorporated - Lake Los Angeles,24.0,184.7,2020-05-07 19:33:11.730194
324,Unincorporated - Lake Manor,3.0,182.59,2020-05-07 19:33:11.730194
325,Unincorporated - Lakewood,0.0,0.0,2020-05-07 19:33:11.730194
326,Unincorporated - Lennox,63.0,279.48,2020-05-07 19:33:11.730194
327,Unincorporated - Leona Valley,1.0,57.11,2020-05-07 19:33:11.730194
328,Unincorporated - Littlerock,11.0,273.56,2020-05-07 19:33:11.730194
329,Unincorporated - Littlerock/Juniper Hills,1.0,77.1,2020-05-07 19:33:11.730194
330,Unincorporated - Littlerock/Pearblossom,7.0,196.13,2020-05-07 19:33:11.730194
331,Unincorporated - Llano,1.0,114.03,2020-05-07 19:33:11.730194
332,Unincorporated - Lynwood,0.0,,2020-05-07 19:33:11.730194
333,Unincorporated - Marina del Rey,11.0,116.88,2020-05-07 19:33:11.730194
334,Unincorporated - Miracle Mile,0.0,0.0,2020-05-07 19:33:11.730194
335,Unincorporated - Monrovia,11.0,283.43,2020-05-07 19:33:11.730194
336,Unincorporated - Newhall,0.0,0.0,2020-05-07 19:33:11.730194
337,Unincorporated - North Lancaster,3.0,250.42,2020-05-07 19:33:11.730194
338,Unincorporated - North Whittier,6.0,71.77,2020-05-07 19:33:11.730194
339,Unincorporated - Northeast San Gabriel,21.0,87.37,2020-05-07 19:33:11.730194
340,Unincorporated - Palmdale,4.0,475.06,2020-05-07 19:33:11.730194
341,Unincorporated - Palos Verdes Peninsula,0.0,0.0,2020-05-07 19:33:11.730194
342,Unincorporated - Pearblossom/Llano,2.0,102.25,2020-05-07 19:33:11.730194
343,Unincorporated - Pellissier Village,0.0,0.0,2020-05-07 19:33:11.730194
344,Unincorporated - Placerita Canyon,0.0,0.0,2020-05-07 19:33:11.730194
345,Unincorporated - Pomona,1.0,51.6,2020-05-07 19:33:11.730194
346,Unincorporated - Quartz Hill,29.0,224.7,2020-05-07 19:33:11.730194
347,Unincorporated - Rancho Dominguez,11.0,413.38,2020-05-07 19:33:11.730194
348,Unincorporated - Roosevelt,0.0,0.0,2020-05-07 19:33:11.730194
349,Unincorporated - Rosewood,5.0,388.8,2020-05-07 19:33:11.730194
350,Unincorporated - Rosewood/East Gardena,0.0,0.0,2020-05-07 19:33:11.730194
351,Unincorporated - Rosewood/West Rancho Dominguez,11.0,327.28,2020-05-07 19:33:11.730194
352,Unincorporated - Rowland Heights,65.0,127.4,2020-05-07 19:33:11.730194
353,Unincorporated - San Clemente Island,0.0,0.0,2020-05-07 19:33:11.730194
354,Unincorporated - San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-07 19:33:11.730194
355,Unincorporated - San Jose Hills,27.0,133.52,2020-05-07 19:33:11.730194
356,Unincorporated - San Pasqual,0.0,0.0,2020-05-07 19:33:11.730194
357,Unincorporated - Sand Canyon,0.0,0.0,2020-05-07 19:33:11.730194
358,Unincorporated - Santa Catalina Island,2.0,749.06,2020-05-07 19:33:11.730194
359,Unincorporated - Santa Monica Mountains,19.0,102.04,2020-05-07 19:33:11.730194
360,Unincorporated - Saugus,4.0,2580.65,2020-05-07 19:33:11.730194
361,Unincorporated - Saugus/Canyon Country,0.0,0.0,2020-05-07 19:33:11.730194
362,Unincorporated - South Antelope Valley,0.0,0.0,2020-05-07 19:33:11.730194
363,Unincorporated - South Edwards,0.0,,2020-05-07 19:33:11.730194
364,Unincorporated - South El Monte,2.0,111.42,2020-05-07 19:33:11.730194
365,Unincorporated - South San Gabriel,14.0,158.23,2020-05-07 19:33:11.730194
366,Unincorporated - South Whittier,79.0,133.4,2020-05-07 19:33:11.730194
367,Unincorporated - Southeast Antelope Valley,0.0,0.0,2020-05-07 19:33:11.730194
368,Unincorporated - Stevenson Ranch,20.0,95.39,2020-05-07 19:33:11.730194
369,Unincorporated - Sun Village,7.0,115.97,2020-05-07 19:33:11.730194
370,Unincorporated - Sunrise Village,1.0,77.16,2020-05-07 19:33:11.730194
371,Unincorporated - Twin Lakes/Oat Mountain,4.0,241.25,2020-05-07 19:33:11.730194
372,Unincorporated - Universal City,0.0,,2020-05-07 19:33:11.730194
373,Unincorporated - Val Verde,118.0,3566.03,2020-05-07 19:33:11.730194
374,Unincorporated - Valencia,5.0,162.76,2020-05-07 19:33:11.730194
375,Unincorporated - Valinda,35.0,149.76,2020-05-07 19:33:11.730194
376,Unincorporated - View Park/Windsor Hills,28.0,240.65,2020-05-07 19:33:11.730194
377,Unincorporated - Walnut,0.0,,2020-05-07 19:33:11.730194
378,Unincorporated - Walnut Park,52.0,322.12,2020-05-07 19:33:11.730194
379,Unincorporated - West Antelope Valley,2.0,132.36,2020-05-07 19:33:11.730194
380,Unincorporated - West Carson,72.0,326.0,2020-05-07 19:33:11.730194
381,Unincorporated - West Chatsworth,0.0,0.0,2020-05-07 19:33:11.730194
382,Unincorporated - West LA,21.0,2205.88,2020-05-07 19:33:11.730194
383,Unincorporated - West Puente Valley,20.0,203.36,2020-05-07 19:33:11.730194
384,Unincorporated - West Rancho Dominguez,3.0,220.75,2020-05-07 19:33:11.730194
385,Unincorporated - West Whittier/Los Nietos,50.0,185.7,2020-05-07 19:33:11.730194
386,Unincorporated - Westfield/Academy Hills,0.0,0.0,2020-05-07 19:33:11.730194
387,Unincorporated - Westhills,0.0,0.0,2020-05-07 19:33:11.730194
388,Unincorporated - White Fence Farms,2.0,54.3,2020-05-07 19:33:11.730194
389,Unincorporated - Whittier,6.0,158.56,2020-05-07 19:33:11.730194
390,Unincorporated - Whittier Narrows,0.0,0.0,2020-05-07 19:33:11.730194
391,Unincorporated - Willowbrook,70.0,200.5,2020-05-07 19:33:11.730194
392,Unincorporated - Wiseburn,9.0,149.33,2020-05-07 19:33:11.730194
393,- Under Investigation,1562.0,,2020-05-07 19:33:11.730194
