,location,cases,Rate**,date
126,Los Angeles - Cadillac-Corning,,--,4/7/20 11:29
127,Los Angeles - Canoga Park,46,72.22,4/7/20 11:29
128,Los Angeles - Carthay,27,201.22,4/7/20 11:29
129,Los Angeles - Central,33,84.38,4/7/20 11:29
130,Los Angeles - Century City,23,189.89,4/7/20 11:29
131,Los Angeles - Century Palms/Cove,21,62.01,4/7/20 11:29
132,Los Angeles - Chatsworth,28,77.69,4/7/20 11:29
133,Los Angeles - Cheviot Hills,11,118.74,4/7/20 11:29
134,Los Angeles - Chinatown,,--,4/7/20 11:29
135,Los Angeles - Cloverdale/Cochran,10,66.64,4/7/20 11:29
136,Los Angeles - Country Club Park,15,97.38,4/7/20 11:29
137,Los Angeles - Crenshaw District,9,65.44,4/7/20 11:29
138,Los Angeles - Crestview,31,270.84,4/7/20 11:29
139,Los Angeles - Del Rey,29,99.12,4/7/20 11:29
140,Los Angeles - Downtown,20,82.47,4/7/20 11:29
141,Los Angeles - Eagle Rock,25,63.82,4/7/20 11:29
142,Los Angeles - East Hollywood,18,60.42,4/7/20 11:29
143,Los Angeles - Echo Park,9,62.74,4/7/20 11:29
144,Los Angeles - El Sereno,22,52.7,4/7/20 11:29
145,Los Angeles - Elysian Park,5,86.48,4/7/20 11:29
146,Los Angeles - Elysian Valley,,--,4/7/20 11:29
147,Los Angeles - Encino,41,96.4,4/7/20 11:29
148,Los Angeles - Exposition,0,0,4/7/20 11:29
149,Los Angeles - Exposition Park,35,77.45,4/7/20 11:29
150,Los Angeles - Faircrest Heights,,--,4/7/20 11:29
151,Los Angeles - Figueroa Park Square,6,66.94,4/7/20 11:29
152,Los Angeles - Florence-Firestone,33,67.55,4/7/20 11:29
153,Los Angeles - Glassell Park,39,124.26,4/7/20 11:29
154,Los Angeles - Gramercy Place,7,66.9,4/7/20 11:29
155,Los Angeles - Granada Hills,36,62.1,4/7/20 11:29
156,Los Angeles - Green Meadows,12,55.22,4/7/20 11:29
157,Los Angeles - Hancock Park,45,273.97,4/7/20 11:29
158,Los Angeles - Harbor City,21,72.52,4/7/20 11:29
159,Los Angeles - Harbor Gateway,23,52.63,4/7/20 11:29
160,Los Angeles - Harbor Pines,0,0,4/7/20 11:29
161,Los Angeles - Harvard Heights,10,54.35,4/7/20 11:29
162,Los Angeles - Harvard Park,18,45.4,4/7/20 11:29
163,Los Angeles - Highland Park,22,45.67,4/7/20 11:29
164,Los Angeles - Historic Filipinotown,11,77.71,4/7/20 11:29
165,Los Angeles - Hollywood,104,160.14,4/7/20 11:29
166,Los Angeles - Hollywood Hills,42,145.45,4/7/20 11:29
167,Los Angeles - Hyde Park,14,47.64,4/7/20 11:29
168,Los Angeles - Jefferson Park,,--,4/7/20 11:29
169,Los Angeles - Koreatown,38,72.24,4/7/20 11:29
170,Los Angeles - Lafayette Square,5,108.08,4/7/20 11:29
171,Los Angeles - Lake Balboa,28,67.21,4/7/20 11:29
172,Los Angeles - Lakeview Terrace,14,104.77,4/7/20 11:29
173,Los Angeles - Leimert Park,20,132.39,4/7/20 11:29
174,Los Angeles - Lincoln Heights,13,39.33,4/7/20 11:29
175,Los Angeles - Little Armenia,19,250.99,4/7/20 11:29
176,Los Angeles - Little Bangladesh,22,75.68,4/7/20 11:29
177,Los Angeles - Little Tokyo,,--,4/7/20 11:29
178,Los Angeles - Longwood,,--,4/7/20 11:29
179,Los Angeles - Los Feliz,18,84.35,4/7/20 11:29
180,Los Angeles - Manchester Square,,--,4/7/20 11:29
181,Los Angeles - Mandeville Canyon,,--,4/7/20 11:29
182,Los Angeles - Mar Vista,28,66.84,4/7/20 11:29
183,Los Angeles - Marina Peninsula,8,182.11,4/7/20 11:29
184,Los Angeles - Melrose,164,211.25,4/7/20 11:29
185,Los Angeles - Mid-city,21,139.42,4/7/20 11:29
186,Los Angeles - Miracle Mile,18,101.88,4/7/20 11:29
187,Los Angeles - Mission Hills,12,50.05,4/7/20 11:29
188,Los Angeles - Mt. Washington,10,41.79,4/7/20 11:29
189,Los Angeles - North Hills,31,50.89,4/7/20 11:29
190,Los Angeles - North Hollywood,98,64.75,4/7/20 11:29
191,Los Angeles - Northridge,25,36.9,4/7/20 11:29
192,Los Angeles - Pacific Palisades,30,144.9,4/7/20 11:29
193,Los Angeles - Pacoima,39,48.79,4/7/20 11:29
194,Los Angeles - Palisades Highlands,,--,4/7/20 11:29
195,Los Angeles - Palms,48,106.29,4/7/20 11:29
196,Los Angeles - Panorama City,49,64.47,4/7/20 11:29
197,Los Angeles - Park La Brea,9,66.25,4/7/20 11:29
198,Los Angeles - Pico-Union,31,72.76,4/7/20 11:29
199,Los Angeles - Playa Del Rey,,--,4/7/20 11:29
200,Los Angeles - Playa Vista,10,100.16,4/7/20 11:29
201,Los Angeles - Porter Ranch,24,72.28,4/7/20 11:29
202,Los Angeles - Rancho Park,8,119.4,4/7/20 11:29
203,Los Angeles - Regent Square,,--,4/7/20 11:29
204,Los Angeles - Reseda,46,60.72,4/7/20 11:29
205,Los Angeles - Reseda Ranch,,--,4/7/20 11:29
206,Los Angeles - Reynier Village,,--,4/7/20 11:29
207,Los Angeles - San Pedro,31,39.84,4/7/20 11:29
208,Los Angeles - Shadow Hills,7,152.44,4/7/20 11:29
209,Los Angeles - Sherman Oaks,61,71.79,4/7/20 11:29
210,Los Angeles - Silverlake,61,141.24,4/7/20 11:29
211,Los Angeles - South Carthay,20,188.75,4/7/20 11:29
212,Los Angeles - South Park,26,66.51,4/7/20 11:29
213,Los Angeles - St Elmo Village,,--,4/7/20 11:29
214,Los Angeles - Studio City,22,102.79,4/7/20 11:29
215,Los Angeles - Sun Valley,23,41.67,4/7/20 11:29
216,Los Angeles - Sunland,18,87.76,4/7/20 11:29
217,Los Angeles - Sycamore Square,0,0,4/7/20 11:29
218,Los Angeles - Sylmar,81,97.89,4/7/20 11:29
219,Los Angeles - Tarzana,38,125.72,4/7/20 11:29
220,Los Angeles - Temple-Beaudry,33,84.64,4/7/20 11:29
221,Los Angeles - Thai Town,6,62,4/7/20 11:29
222,Los Angeles - Toluca Lake,6,73,4/7/20 11:29
223,Los Angeles - Toluca Terrace,0,0,4/7/20 11:29
224,Los Angeles - Toluca Woods,,--,4/7/20 11:29
225,Los Angeles - Tujunga,12,42.59,4/7/20 11:29
226,Los Angeles - University Hills,0,0,4/7/20 11:29
227,Los Angeles - University Park,20,74.29,4/7/20 11:29
228,Los Angeles - Valley Glen,28,93.81,4/7/20 11:29
229,Los Angeles - Valley Village,31,132.32,4/7/20 11:29
230,Los Angeles - Van Nuys,53,57.08,4/7/20 11:29
231,Los Angeles - Venice,28,82.02,4/7/20 11:29
232,Los Angeles - Vermont Knolls,14,78.34,4/7/20 11:29
233,Los Angeles - Vermont Square,12,157.07,4/7/20 11:29
234,Los Angeles - Vermont Vista,16,38.4,4/7/20 11:29
235,Los Angeles - Vernon Central,24,44.35,4/7/20 11:29
236,Los Angeles - Victoria Park,13,151.73,4/7/20 11:29
237,Los Angeles - View Heights,,--,4/7/20 11:29
238,Los Angeles - Watts,19,43.27,4/7/20 11:29
239,Los Angeles - Wellington Square,0,0,4/7/20 11:29
240,Los Angeles - West Adams,26,92.46,4/7/20 11:29
241,Los Angeles - West Hills,19,48.56,4/7/20 11:29
242,Los Angeles - West Los Angeles,32,85.35,4/7/20 11:29
243,Los Angeles - West Vernon,42,77.35,4/7/20 11:29
244,Los Angeles - Westchester,25,49.21,4/7/20 11:29
245,Los Angeles - Westlake,37,63.05,4/7/20 11:29
246,Los Angeles - Westwood,29,53.29,4/7/20 11:29
247,Los Angeles - Wholesale District,14,36.66,4/7/20 11:29
248,Los Angeles - Wilmington,21,36.66,4/7/20 11:29
249,Los Angeles - Wilshire Center,30,58.29,4/7/20 11:29
250,Los Angeles - Winnetka,37,72.5,4/7/20 11:29
251,Los Angeles - Woodland Hills,54,83.67,4/7/20 11:29
252,Unincorporated - Acton,,--,4/7/20 11:29
253,Unincorporated - Agua Dulce,,--,4/7/20 11:29
254,Unincorporated - Altadena,28,65.93,4/7/20 11:29
255,Unincorporated - Anaverde,0,0,4/7/20 11:29
256,Unincorporated - Angeles National Forest,0,0,4/7/20 11:29
257,Unincorporated - Arcadia,0,0,4/7/20 11:29
258,Unincorporated - Athens-Westmont,25,60.04,4/7/20 11:29
259,Unincorporated - Athens Village,,--,4/7/20 11:29
260,Unincorporated - Avocado Heights,0,0,4/7/20 11:29
261,Unincorporated - Azusa,,--,4/7/20 11:29
262,Unincorporated - Bassett,,--,4/7/20 11:29
263,Unincorporated - Bouquet Canyon,0,0,4/7/20 11:29
264,Unincorporated - Bradbury,0,0,4/7/20 11:29
265,Unincorporated - Canyon Country,9,127.14,4/7/20 11:29
266,Unincorporated - Castaic,6,21.18,4/7/20 11:29
267,Unincorporated - Cerritos,0,0,4/7/20 11:29
268,Unincorporated - Claremont,0,0,4/7/20 11:29
269,Unincorporated - Covina,12,71.9,4/7/20 11:29
270,Unincorporated - Covina (Charter Oak),5,39.38,4/7/20 11:29
271,Unincorporated - Del Aire,5,116.88,4/7/20 11:29
272,Unincorporated - Del Rey,0,0,4/7/20 11:29
273,Unincorporated - Del Sur,0,0,4/7/20 11:29
274,Unincorporated - Desert View Highlands,,--,4/7/20 11:29
275,Unincorporated - Duarte,0,0,4/7/20 11:29
276,Unincorporated - East Covina,0,0,4/7/20 11:29
277,Unincorporated - East La Mirada,,--,4/7/20 11:29
278,Unincorporated - East Lancaster,0,0,4/7/20 11:29
279,Unincorporated - East Los Angeles,56,44.1,4/7/20 11:29
280,Unincorporated - East Pasadena,0,0,4/7/20 11:29
281,Unincorporated - East Rancho Dominguez,7,43.44,4/7/20 11:29
282,Unincorporated - East Whittier,,--,4/7/20 11:29
283,Unincorporated - El Camino Village,,--,4/7/20 11:29
284,Unincorporated - El Monte,0,0,4/7/20 11:29
285,Unincorporated - Elizabeth Lake,0,0,4/7/20 11:29
286,Unincorporated - Florence-Firestone,39,59.29,4/7/20 11:29
287,Unincorporated - Glendora,0,0,4/7/20 11:29
288,Unincorporated - Hacienda Heights,22,40.27,4/7/20 11:29
289,Unincorporated - Hawthorne,,--,4/7/20 11:29
290,Unincorporated - Hi Vista,0,0,4/7/20 11:29
291,Unincorporated - Kagel/Lopez Canyons,0,0,4/7/20 11:29
292,Unincorporated - La Crescenta-Montrose,7,35.42,4/7/20 11:29
293,Unincorporated - La Habra Heights,0,0,4/7/20 11:29
294,Unincorporated - La Rambla,,--,4/7/20 11:29
295,Unincorporated - La Verne,,--,4/7/20 11:29
296,Unincorporated - Ladera Heights,12,202.02,4/7/20 11:29
297,Unincorporated - Lake Hughes,0,0,4/7/20 11:29
298,Unincorporated - Lake Los Angeles,,--,4/7/20 11:29
299,Unincorporated - Lake Manor,,--,4/7/20 11:29
300,Unincorporated - Lakewood,0,0,4/7/20 11:29
301,Unincorporated - Lennox,16,67.84,4/7/20 11:29
302,Unincorporated - Leona Valley,0,0,4/7/20 11:29
303,Unincorporated - Littlerock,0,0,4/7/20 11:29
304,Unincorporated - Littlerock/Juniper Hills,0,0,4/7/20 11:29
305,Unincorporated - Littlerock/Pearblossom,,--,4/7/20 11:29
306,Unincorporated - Llano,0,0,4/7/20 11:29
307,Unincorporated - Long Beach,0,0,4/7/20 11:29
308,Unincorporated - Marina del Rey,5,54.51,4/7/20 11:29
309,Unincorporated - Monrovia,5,127.06,4/7/20 11:29
310,Unincorporated - Newhall,0,0,4/7/20 11:29
311,Unincorporated - North Lancaster,0,0,4/7/20 11:29
312,Unincorporated - North Whittier,,--,4/7/20 11:29
313,Unincorporated - Northeast San Gabriel,5,20.96,4/7/20 11:29
314,Unincorporated - Padua Hills,0,0,4/7/20 11:29
315,Unincorporated - Palmdale,0,0,4/7/20 11:29
316,Unincorporated - Palos Verdes Peninsula,0,0,4/7/20 11:29
317,Unincorporated - Pearblossom/Llano,0,0,4/7/20 11:29
318,Unincorporated - Pellissier Village,0,0,4/7/20 11:29
319,Unincorporated - Placerita Canyon,0,0,4/7/20 11:29
320,Unincorporated - Pomona,0,0,4/7/20 11:29
321,Unincorporated - Quartz Hill,,--,4/7/20 11:29
322,Unincorporated - Rancho Dominguez,,--,4/7/20 11:29
323,Unincorporated - Roosevelt,0,0,4/7/20 11:29
324,Unincorporated - Rosewood,,--,4/7/20 11:29
325,Unincorporated - Rosewood/East Gardena,0,0,4/7/20 11:29
326,Unincorporated - Rosewood/West Rancho Dominguez,0,0,4/7/20 11:29
327,Unincorporated - Rowland Heights,10,19.66,4/7/20 11:29
328,Unincorporated - San Jose Hills,,--,4/7/20 11:29
329,Unincorporated - San Pasqual,0,0,4/7/20 11:29
330,Unincorporated - Sand Canyon,0,0,4/7/20 11:29
331,Unincorporated - Santa Catalina Island,,--,4/7/20 11:29
332,Unincorporated - Santa Monica Mountains,5,26.48,4/7/20 11:29
333,Unincorporated - Saugus,,--,4/7/20 11:29
334,Unincorporated - Saugus/Canyon Country,0,0,4/7/20 11:29
335,Unincorporated - South Antelope Valley,0,0,4/7/20 11:29
336,Unincorporated - South El Monte,0,0,4/7/20 11:29
337,Unincorporated - South San Gabriel,6,69.84,4/7/20 11:29
338,Unincorporated - South Whittier,18,30.9,4/7/20 11:29
339,Unincorporated - Southeast Antelope Valley,0,0,4/7/20 11:29
340,Unincorporated - Stevenson Ranch,8,39.03,4/7/20 11:29
341,Unincorporated - Sun Village,,--,4/7/20 11:29
342,Unincorporated - Sunrise Village,,--,4/7/20 11:29
343,Unincorporated - Twin Lakes/Oat Mountain,,--,4/7/20 11:29
344,Unincorporated - Val Verde,0,0,4/7/20 11:29
345,Unincorporated - Valencia,,--,4/7/20 11:29
346,Unincorporated - Valinda,7,29.99,4/7/20 11:29
347,Unincorporated - View Park/Windsor Hills,14,138.61,4/7/20 11:29
348,Unincorporated - Walnut Park,12,75.06,4/7/20 11:29
349,Unincorporated - West Antelope Valley,,--,4/7/20 11:29
350,Unincorporated - West Carson,21,95.79,4/7/20 11:29
351,Unincorporated - West LA,,--,4/7/20 11:29
352,Unincorporated - West Puente Valley,,--,4/7/20 11:29
353,Unincorporated - West Rancho Dominguez,,--,4/7/20 11:29
354,Unincorporated - West Whittier/Los Nietos,8,30.11,4/7/20 11:29
355,Unincorporated - Westfield/Academy Hills,0,0,4/7/20 11:29
356,Unincorporated - Westhills,0,0,4/7/20 11:29
357,Unincorporated - White Fence Farms,0,0,4/7/20 11:29
358,Unincorporated - Whittier,,--,4/7/20 11:29
359,Unincorporated - Willowbrook,15,43.38,4/7/20 11:29
360,Unincorporated - Wiseburn,,--,4/7/20 11:29
361,#NAME?,604,,4/7/20 11:29
