,location,cases,Rate**,date
116,City of San Marino,12.0,90.38,2020-05-06 21:01:23.799930
117,City of Santa Clarita,450.0,204.15,2020-05-06 21:01:23.799930
118,City of Santa Fe Springs,31.0,168.81,2020-05-06 21:01:23.799930
119,City of Santa Monica,198.0,214.18,2020-05-06 21:01:23.799930
120,City of Sierra Madre,5.0,45.5,2020-05-06 21:01:23.799930
121,City of Signal Hill,9.0,76.29,2020-05-06 21:01:23.799930
122,City of South El Monte,36.0,172.37,2020-05-06 21:01:23.799930
123,City of South Gate,290.0,295.45,2020-05-06 21:01:23.799930
124,City of South Pasadena,97.0,372.32,2020-05-06 21:01:23.799930
125,City of Temple City,58.0,159.1,2020-05-06 21:01:23.799930
126,City of Torrance,306.0,205.0,2020-05-06 21:01:23.799930
127,City of Vernon,1.0,478.47,2020-05-06 21:01:23.799930
128,City of Walnut,25.0,81.88,2020-05-06 21:01:23.799930
129,City of West Covina,151.0,139.51,2020-05-06 21:01:23.799930
130,City of West Hollywood,141.0,381.59,2020-05-06 21:01:23.799930
131,City of Westlake Village,6.0,71.77,2020-05-06 21:01:23.799930
132,City of Whittier,149.0,170.42,2020-05-06 21:01:23.799930
133,Los Angeles,13868.0,342.88,2020-05-06 21:01:23.799930
134,Los Angeles - Adams-Normandie,31.0,377.96,2020-05-06 21:01:23.799930
135,Los Angeles - Alsace,32.0,257.13,2020-05-06 21:01:23.799930
136,Los Angeles - Angeles National Forest,0.0,0.0,2020-05-06 21:01:23.799930
137,Los Angeles - Angelino Heights,10.0,399.68,2020-05-06 21:01:23.799930
138,Los Angeles - Arleta,144.0,418.97,2020-05-06 21:01:23.799930
139,Los Angeles - Atwater Village,34.0,231.83,2020-05-06 21:01:23.799930
140,Los Angeles - Baldwin Hills,74.0,237.75,2020-05-06 21:01:23.799930
141,Los Angeles - Bel Air,30.0,355.91,2020-05-06 21:01:23.799930
142,Los Angeles - Beverly Crest,34.0,271.46,2020-05-06 21:01:23.799930
143,Los Angeles - Beverlywood,33.0,250.51,2020-05-06 21:01:23.799930
144,Los Angeles - Boyle Heights,262.0,301.55,2020-05-06 21:01:23.799930
145,Los Angeles - Brentwood,66.0,213.21,2020-05-06 21:01:23.799930
146,Los Angeles - Brookside,0.0,0.0,2020-05-06 21:01:23.799930
147,Los Angeles - Cadillac-Corning,20.0,280.86,2020-05-06 21:01:23.799930
148,Los Angeles - Canoga Park,355.0,543.74,2020-05-06 21:01:23.799930
149,Los Angeles - Carthay,69.0,480.4,2020-05-06 21:01:23.799930
150,Los Angeles - Central,163.0,418.03,2020-05-06 21:01:23.799930
151,Los Angeles - Century City,30.0,234.52,2020-05-06 21:01:23.799930
152,Los Angeles - Century Palms/Cove,116.0,343.54,2020-05-06 21:01:23.799930
153,Los Angeles - Chatsworth,111.0,299.51,2020-05-06 21:01:23.799930
154,Los Angeles - Cheviot Hills,18.0,196.27,2020-05-06 21:01:23.799930
155,Los Angeles - Chinatown,9.0,112.21,2020-05-06 21:01:23.799930
156,Los Angeles - Cloverdale/Cochran,42.0,288.6,2020-05-06 21:01:23.799930
157,Los Angeles - Country Club Park,74.0,488.35,2020-05-06 21:01:23.799930
158,Los Angeles - Crenshaw District,54.0,390.48,2020-05-06 21:01:23.799930
159,Los Angeles - Crestview,70.0,615.76,2020-05-06 21:01:23.799930
160,Los Angeles - Del Rey,58.0,193.75,2020-05-06 21:01:23.799930
161,Los Angeles - Downtown,80.0,290.84,2020-05-06 21:01:23.799930
162,Los Angeles - Eagle Rock,105.0,265.23,2020-05-06 21:01:23.799930
163,Los Angeles - East Hollywood,145.0,495.1,2020-05-06 21:01:23.799930
164,Los Angeles - Echo Park,26.0,182.38,2020-05-06 21:01:23.799930
165,Los Angeles - El Sereno,111.0,265.5,2020-05-06 21:01:23.799930
166,Los Angeles - Elysian Park,10.0,175.07,2020-05-06 21:01:23.799930
167,Los Angeles - Elysian Valley,26.0,255.63,2020-05-06 21:01:23.799930
168,Los Angeles - Encino,93.0,205.88,2020-05-06 21:01:23.799930
169,Los Angeles - Exposition,5.0,150.33,2020-05-06 21:01:23.799930
170,Los Angeles - Exposition Park,151.0,336.18,2020-05-06 21:01:23.799930
171,Los Angeles - Faircrest Heights,4.0,111.11,2020-05-06 21:01:23.799930
172,Los Angeles - Figueroa Park Square,23.0,263.73,2020-05-06 21:01:23.799930
173,Los Angeles - Florence-Firestone,172.0,362.53,2020-05-06 21:01:23.799930
174,Los Angeles - Glassell Park,121.0,382.86,2020-05-06 21:01:23.799930
175,Los Angeles - Gramercy Place,39.0,362.32,2020-05-06 21:01:23.799930
176,Los Angeles - Granada Hills,137.0,235.43,2020-05-06 21:01:23.799930
177,Los Angeles - Green Meadows,83.0,385.96,2020-05-06 21:01:23.799930
178,Los Angeles - Hancock Park,67.0,393.22,2020-05-06 21:01:23.799930
179,Los Angeles - Harbor City,55.0,189.2,2020-05-06 21:01:23.799930
180,Los Angeles - Harbor Gateway,78.0,178.9,2020-05-06 21:01:23.799930
181,Los Angeles - Harbor Pines,2.0,83.02,2020-05-06 21:01:23.799930
182,Los Angeles - Harvard Heights,70.0,388.13,2020-05-06 21:01:23.799930
183,Los Angeles - Harvard Park,163.0,429.68,2020-05-06 21:01:23.799930
184,Los Angeles - Highland Park,104.0,214.92,2020-05-06 21:01:23.799930
185,Los Angeles - Historic Filipinotown,76.0,547.95,2020-05-06 21:01:23.799930
186,Los Angeles - Hollywood,202.0,295.95,2020-05-06 21:01:23.799930
187,Los Angeles - Hollywood Hills,66.0,224.23,2020-05-06 21:01:23.799930
188,Los Angeles - Hyde Park,86.0,301.32,2020-05-06 21:01:23.799930
189,Los Angeles - Jefferson Park,22.0,272.51,2020-05-06 21:01:23.799930
190,Los Angeles - Koreatown,162.0,313.39,2020-05-06 21:01:23.799930
191,Los Angeles - Lafayette Square,14.0,307.08,2020-05-06 21:01:23.799930
192,Los Angeles - Lake Balboa,119.0,281.95,2020-05-06 21:01:23.799930
193,Los Angeles - Lakeview Terrace,63.0,479.71,2020-05-06 21:01:23.799930
194,Los Angeles - Leimert Park,36.0,236.3,2020-05-06 21:01:23.799930
195,Los Angeles - Lincoln Heights,135.0,414.15,2020-05-06 21:01:23.799930
196,Los Angeles - Little Armenia,147.0,1831.78,2020-05-06 21:01:23.799930
197,Los Angeles - Little Bangladesh,85.0,299.9,2020-05-06 21:01:23.799930
198,Los Angeles - Little Tokyo,8.0,255.35,2020-05-06 21:01:23.799930
199,Los Angeles - Longwood,16.0,371.75,2020-05-06 21:01:23.799930
200,Los Angeles - Los Feliz,35.0,161.98,2020-05-06 21:01:23.799930
201,Los Angeles - Manchester Square,16.0,187.44,2020-05-06 21:01:23.799930
202,Los Angeles - Mandeville Canyon,1.0,32.01,2020-05-06 21:01:23.799930
203,Los Angeles - Mar Vista,59.0,138.92,2020-05-06 21:01:23.799930
204,Los Angeles - Marina Peninsula,9.0,206.42,2020-05-06 21:01:23.799930
205,Los Angeles - Melrose,394.0,507.1,2020-05-06 21:01:23.799930
206,Los Angeles - Mid-city,42.0,279.44,2020-05-06 21:01:23.799930
207,Los Angeles - Miracle Mile,36.0,200.17,2020-05-06 21:01:23.799930
208,Los Angeles - Mission Hills,86.0,356.49,2020-05-06 21:01:23.799930
209,Los Angeles - Mt. Washington,57.0,236.07,2020-05-06 21:01:23.799930
210,Los Angeles - North Hills,218.0,354.04,2020-05-06 21:01:23.799930
211,Los Angeles - North Hollywood,445.0,293.88,2020-05-06 21:01:23.799930
212,Los Angeles - Northridge,198.0,283.68,2020-05-06 21:01:23.799930
213,Los Angeles - Pacific Palisades,38.0,178.48,2020-05-06 21:01:23.799930
214,Los Angeles - Pacoima,376.0,488.44,2020-05-06 21:01:23.799930
215,Los Angeles - Palisades Highlands,3.0,78.0,2020-05-06 21:01:23.799930
216,Los Angeles - Palms,144.0,328.19,2020-05-06 21:01:23.799930
217,Los Angeles - Panorama City,382.0,507.64,2020-05-06 21:01:23.799930
218,Los Angeles - Park La Brea,13.0,95.73,2020-05-06 21:01:23.799930
219,Los Angeles - Pico-Union,308.0,736.1,2020-05-06 21:01:23.799930
220,Los Angeles - Playa Del Rey,1.0,31.29,2020-05-06 21:01:23.799930
221,Los Angeles - Playa Vista,20.0,182.7,2020-05-06 21:01:23.799930
222,Los Angeles - Porter Ranch,63.0,177.03,2020-05-06 21:01:23.799930
223,Los Angeles - Rancho Park,12.0,182.93,2020-05-06 21:01:23.799930
224,Los Angeles - Regent Square,3.0,107.91,2020-05-06 21:01:23.799930
225,Los Angeles - Reseda,278.0,362.84,2020-05-06 21:01:23.799930
226,Los Angeles - Reseda Ranch,23.0,496.12,2020-05-06 21:01:23.799930
227,Los Angeles - Reynier Village,9.0,212.87,2020-05-06 21:01:23.799930
228,Los Angeles - San Pedro,625.0,800.89,2020-05-06 21:01:23.799930
229,Los Angeles - Shadow Hills,9.0,202.61,2020-05-06 21:01:23.799930
230,Los Angeles - Sherman Oaks,153.0,175.35,2020-05-06 21:01:23.799930
231,Los Angeles - Silverlake,128.0,290.36,2020-05-06 21:01:23.799930
232,Los Angeles - South Carthay,25.0,235.96,2020-05-06 21:01:23.799930
233,Los Angeles - South Park,146.0,384.61,2020-05-06 21:01:23.799930
234,Los Angeles - St Elmo Village,22.0,479.93,2020-05-06 21:01:23.799930
235,Los Angeles - Studio City,56.0,249.55,2020-05-06 21:01:23.799930
236,Los Angeles - Sun Valley,178.0,339.16,2020-05-06 21:01:23.799930
237,Los Angeles - Sunland,107.0,524.3,2020-05-06 21:01:23.799930
238,Los Angeles - Sycamore Square,1.0,154.56,2020-05-06 21:01:23.799930
239,Los Angeles - Sylmar,446.0,541.28,2020-05-06 21:01:23.799930
240,Los Angeles - Tarzana,83.0,268.82,2020-05-06 21:01:23.799930
241,Los Angeles - Temple-Beaudry,187.0,473.63,2020-05-06 21:01:23.799930
242,Los Angeles - Thai Town,18.0,183.5,2020-05-06 21:01:23.799930
243,Los Angeles - Toluca Lake,11.0,126.38,2020-05-06 21:01:23.799930
244,Los Angeles - Toluca Terrace,2.0,153.14,2020-05-06 21:01:23.799930
245,Los Angeles - Toluca Woods,3.0,161.46,2020-05-06 21:01:23.799930
246,Los Angeles - Tujunga,82.0,294.86,2020-05-06 21:01:23.799930
247,Los Angeles - University Hills,7.0,204.14,2020-05-06 21:01:23.799930
248,Los Angeles - University Park,98.0,356.93,2020-05-06 21:01:23.799930
249,Los Angeles - Valley Glen,92.0,306.5,2020-05-06 21:01:23.799930
250,Los Angeles - Valley Village,138.0,558.25,2020-05-06 21:01:23.799930
251,Los Angeles - Van Nuys,401.0,430.29,2020-05-06 21:01:23.799930
252,Los Angeles - Venice,51.0,150.51,2020-05-06 21:01:23.799930
253,Los Angeles - Vermont Knolls,70.0,406.98,2020-05-06 21:01:23.799930
254,Los Angeles - Vermont Square,60.0,783.6,2020-05-06 21:01:23.799930
255,Los Angeles - Vermont Vista,155.0,376.34,2020-05-06 21:01:23.799930
256,Los Angeles - Vernon Central,270.0,519.25,2020-05-06 21:01:23.799930
257,Los Angeles - Victoria Park,39.0,464.34,2020-05-06 21:01:23.799930
258,Los Angeles - View Heights,7.0,189.5,2020-05-06 21:01:23.799930
259,Los Angeles - Watts,132.0,309.32,2020-05-06 21:01:23.799930
260,Los Angeles - Wellington Square,16.0,325.53,2020-05-06 21:01:23.799930
261,Los Angeles - West Adams,140.0,506.7,2020-05-06 21:01:23.799930
262,Los Angeles - West Hills,65.0,160.32,2020-05-06 21:01:23.799930
263,Los Angeles - West Los Angeles,61.0,162.08,2020-05-06 21:01:23.799930
264,Los Angeles - West Vernon,247.0,460.44,2020-05-06 21:01:23.799930
265,Los Angeles - Westchester,74.0,143.4,2020-05-06 21:01:23.799930
266,Los Angeles - Westlake,326.0,549.24,2020-05-06 21:01:23.799930
267,Los Angeles - Westwood,54.0,99.8,2020-05-06 21:01:23.799930
268,Los Angeles - Wholesale District,159.0,440.09,2020-05-06 21:01:23.799930
269,Los Angeles - Wilmington,118.0,208.9,2020-05-06 21:01:23.799930
270,Los Angeles - Wilshire Center,134.0,267.09,2020-05-06 21:01:23.799930
271,Los Angeles - Winnetka,195.0,376.55,2020-05-06 21:01:23.799930
272,Los Angeles - Woodland Hills,128.0,188.08,2020-05-06 21:01:23.799930
273,Unincorporated - Acton,8.0,100.36,2020-05-06 21:01:23.799930
274,Unincorporated - Agua Dulce,1.0,24.05,2020-05-06 21:01:23.799930
275,Unincorporated - Altadena,80.0,183.4,2020-05-06 21:01:23.799930
276,Unincorporated - Anaverde,1.0,66.31,2020-05-06 21:01:23.799930
277,Unincorporated - Angeles National Forest,0.0,0.0,2020-05-06 21:01:23.799930
278,Unincorporated - Arcadia,4.0,50.12,2020-05-06 21:01:23.799930
279,Unincorporated - Athens-Westmont,122.0,287.45,2020-05-06 21:01:23.799930
280,Unincorporated - Athens Village,14.0,285.89,2020-05-06 21:01:23.799930
281,Unincorporated - Avocado Heights,13.0,191.88,2020-05-06 21:01:23.799930
282,Unincorporated - Azusa,23.0,144.45,2020-05-06 21:01:23.799930
283,Unincorporated - Bandini Islands,0.0,0.0,2020-05-06 21:01:23.799930
284,Unincorporated - Bassett,33.0,222.72,2020-05-06 21:01:23.799930
285,Unincorporated - Bouquet Canyon,0.0,0.0,2020-05-06 21:01:23.799930
286,Unincorporated - Bradbury,0.0,0.0,2020-05-06 21:01:23.799930
287,Unincorporated - Canyon Country,27.0,349.38,2020-05-06 21:01:23.799930
288,Unincorporated - Castaic,22.0,80.91,2020-05-06 21:01:23.799930
289,Unincorporated - Cerritos,0.0,0.0,2020-05-06 21:01:23.799930
290,Unincorporated - Charter Oak,0.0,0.0,2020-05-06 21:01:23.799930
291,Unincorporated - Claremont,0.0,0.0,2020-05-06 21:01:23.799930
292,Unincorporated - Covina,30.0,178.37,2020-05-06 21:01:23.799930
293,Unincorporated - Covina (Charter Oak),20.0,152.16,2020-05-06 21:01:23.799930
294,Unincorporated - Del Aire,10.0,227.63,2020-05-06 21:01:23.799930
295,Unincorporated - Del Rey,0.0,0.0,2020-05-06 21:01:23.799930
296,Unincorporated - Del Sur,2.0,82.82,2020-05-06 21:01:23.799930
297,Unincorporated - Desert View Highlands,4.0,160.45,2020-05-06 21:01:23.799930
298,Unincorporated - Duarte,10.0,225.84,2020-05-06 21:01:23.799930
299,Unincorporated - East Covina,0.0,0.0,2020-05-06 21:01:23.799930
300,Unincorporated - East La Mirada,8.0,151.17,2020-05-06 21:01:23.799930
301,Unincorporated - East Lancaster,0.0,0.0,2020-05-06 21:01:23.799930
302,Unincorporated - East Los Angeles,433.0,345.66,2020-05-06 21:01:23.799930
303,Unincorporated - East Pasadena,0.0,0.0,2020-05-06 21:01:23.799930
304,Unincorporated - East Rancho Dominguez,25.0,163.31,2020-05-06 21:01:23.799930
305,Unincorporated - East Whittier,4.0,75.39,2020-05-06 21:01:23.799930
306,Unincorporated - El Camino Village,12.0,136.5,2020-05-06 21:01:23.799930
307,Unincorporated - El Monte,0.0,0.0,2020-05-06 21:01:23.799930
308,Unincorporated - Elizabeth Lake,1.0,60.2,2020-05-06 21:01:23.799930
309,Unincorporated - Florence-Firestone,261.0,403.37,2020-05-06 21:01:23.799930
310,Unincorporated - Franklin Canyon,0.0,0.0,2020-05-06 21:01:23.799930
311,Unincorporated - Glendora,2.0,303.03,2020-05-06 21:01:23.799930
312,Unincorporated - Hacienda Heights,59.0,105.5,2020-05-06 21:01:23.799930
313,Unincorporated - Harbor Gateway,0.0,0.0,2020-05-06 21:01:23.799930
314,Unincorporated - Hawthorne,4.0,159.11,2020-05-06 21:01:23.799930
315,Unincorporated - Hi Vista,0.0,0.0,2020-05-06 21:01:23.799930
316,Unincorporated - Kagel/Lopez Canyons,1.0,70.82,2020-05-06 21:01:23.799930
317,Unincorporated - La Crescenta-Montrose,17.0,85.85,2020-05-06 21:01:23.799930
318,Unincorporated - La Habra Heights,0.0,0.0,2020-05-06 21:01:23.799930
319,Unincorporated - La Rambla,6.0,289.16,2020-05-06 21:01:23.799930
320,Unincorporated - La Verne,2.0,98.04,2020-05-06 21:01:23.799930
321,Unincorporated - Ladera Heights,16.0,226.28,2020-05-06 21:01:23.799930
322,Unincorporated - Lake Hughes,0.0,0.0,2020-05-06 21:01:23.799930
323,Unincorporated - Lake Los Angeles,24.0,184.7,2020-05-06 21:01:23.799930
324,Unincorporated - Lake Manor,3.0,182.59,2020-05-06 21:01:23.799930
325,Unincorporated - Lakewood,0.0,0.0,2020-05-06 21:01:23.799930
326,Unincorporated - Lennox,61.0,270.61,2020-05-06 21:01:23.799930
327,Unincorporated - Leona Valley,1.0,57.11,2020-05-06 21:01:23.799930
328,Unincorporated - Littlerock,11.0,273.56,2020-05-06 21:01:23.799930
329,Unincorporated - Littlerock/Juniper Hills,1.0,77.1,2020-05-06 21:01:23.799930
330,Unincorporated - Littlerock/Pearblossom,7.0,196.13,2020-05-06 21:01:23.799930
331,Unincorporated - Llano,1.0,114.03,2020-05-06 21:01:23.799930
332,Unincorporated - Lynwood,0.0,0.0,2020-05-06 21:01:23.799930
333,Unincorporated - Marina del Rey,11.0,116.88,2020-05-06 21:01:23.799930
334,Unincorporated - Miracle Mile,0.0,0.0,2020-05-06 21:01:23.799930
335,Unincorporated - Monrovia,11.0,283.43,2020-05-06 21:01:23.799930
336,Unincorporated - Newhall,0.0,0.0,2020-05-06 21:01:23.799930
337,Unincorporated - North Lancaster,3.0,250.42,2020-05-06 21:01:23.799930
338,Unincorporated - North Whittier,6.0,71.77,2020-05-06 21:01:23.799930
339,Unincorporated - Northeast San Gabriel,20.0,83.21,2020-05-06 21:01:23.799930
340,Unincorporated - Palmdale,4.0,475.06,2020-05-06 21:01:23.799930
341,Unincorporated - Palos Verdes Peninsula,0.0,0.0,2020-05-06 21:01:23.799930
342,Unincorporated - Pearblossom/Llano,2.0,102.25,2020-05-06 21:01:23.799930
343,Unincorporated - Pellissier Village,0.0,0.0,2020-05-06 21:01:23.799930
344,Unincorporated - Placerita Canyon,0.0,0.0,2020-05-06 21:01:23.799930
345,Unincorporated - Pomona,0.0,0.0,2020-05-06 21:01:23.799930
346,Unincorporated - Quartz Hill,29.0,224.7,2020-05-06 21:01:23.799930
347,Unincorporated - Rancho Dominguez,11.0,413.38,2020-05-06 21:01:23.799930
348,Unincorporated - Roosevelt,0.0,0.0,2020-05-06 21:01:23.799930
349,Unincorporated - Rosewood,5.0,388.8,2020-05-06 21:01:23.799930
350,Unincorporated - Rosewood/East Gardena,0.0,0.0,2020-05-06 21:01:23.799930
351,Unincorporated - Rosewood/West Rancho Dominguez,11.0,327.28,2020-05-06 21:01:23.799930
352,Unincorporated - Rowland Heights,61.0,119.56,2020-05-06 21:01:23.799930
353,Unincorporated - San Clemente Island,0.0,0.0,2020-05-06 21:01:23.799930
354,Unincorporated - San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-06 21:01:23.799930
355,Unincorporated - San Jose Hills,27.0,133.52,2020-05-06 21:01:23.799930
356,Unincorporated - San Pasqual,0.0,0.0,2020-05-06 21:01:23.799930
357,Unincorporated - Sand Canyon,0.0,0.0,2020-05-06 21:01:23.799930
358,Unincorporated - Santa Catalina Island,2.0,749.06,2020-05-06 21:01:23.799930
359,Unincorporated - Santa Monica Mountains,19.0,102.04,2020-05-06 21:01:23.799930
360,Unincorporated - Saugus,3.0,1935.48,2020-05-06 21:01:23.799930
361,Unincorporated - Saugus/Canyon Country,0.0,0.0,2020-05-06 21:01:23.799930
362,Unincorporated - South Antelope Valley,0.0,0.0,2020-05-06 21:01:23.799930
363,Unincorporated - South Edwards,0.0,0.0,2020-05-06 21:01:23.799930
364,Unincorporated - South El Monte,2.0,111.42,2020-05-06 21:01:23.799930
365,Unincorporated - South San Gabriel,12.0,135.62,2020-05-06 21:01:23.799930
366,Unincorporated - South Whittier,77.0,130.02,2020-05-06 21:01:23.799930
367,Unincorporated - Southeast Antelope Valley,0.0,0.0,2020-05-06 21:01:23.799930
368,Unincorporated - Stevenson Ranch,19.0,90.62,2020-05-06 21:01:23.799930
369,Unincorporated - Sun Village,7.0,115.97,2020-05-06 21:01:23.799930
370,Unincorporated - Sunrise Village,1.0,77.16,2020-05-06 21:01:23.799930
371,Unincorporated - Twin Lakes/Oat Mountain,4.0,241.25,2020-05-06 21:01:23.799930
372,Unincorporated - Universal City,0.0,0.0,2020-05-06 21:01:23.799930
373,Unincorporated - Val Verde,105.0,3173.16,2020-05-06 21:01:23.799930
374,Unincorporated - Valencia,5.0,162.76,2020-05-06 21:01:23.799930
375,Unincorporated - Valinda,31.0,132.64,2020-05-06 21:01:23.799930
376,Unincorporated - View Park/Windsor Hills,28.0,240.65,2020-05-06 21:01:23.799930
377,Unincorporated - Walnut,0.0,0.0,2020-05-06 21:01:23.799930
378,Unincorporated - Walnut Park,52.0,322.12,2020-05-06 21:01:23.799930
379,Unincorporated - West Antelope Valley,2.0,132.36,2020-05-06 21:01:23.799930
380,Unincorporated - West Carson,68.0,307.89,2020-05-06 21:01:23.799930
381,Unincorporated - West Chatsworth,0.0,0.0,2020-05-06 21:01:23.799930
382,Unincorporated - West LA,21.0,2205.88,2020-05-06 21:01:23.799930
383,Unincorporated - West Puente Valley,19.0,193.19,2020-05-06 21:01:23.799930
384,Unincorporated - West Rancho Dominguez,2.0,147.17,2020-05-06 21:01:23.799930
385,Unincorporated - West Whittier/Los Nietos,49.0,181.99,2020-05-06 21:01:23.799930
386,Unincorporated - Westfield/Academy Hills,0.0,0.0,2020-05-06 21:01:23.799930
387,Unincorporated - Westhills,0.0,0.0,2020-05-06 21:01:23.799930
388,Unincorporated - White Fence Farms,2.0,54.3,2020-05-06 21:01:23.799930
389,Unincorporated - Whittier,6.0,158.56,2020-05-06 21:01:23.799930
390,Unincorporated - Whittier Narrows,0.0,0.0,2020-05-06 21:01:23.799930
391,Unincorporated - Willowbrook,67.0,191.91,2020-05-06 21:01:23.799930
392,Unincorporated - Wiseburn,8.0,132.74,2020-05-06 21:01:23.799930
393,- Under Investigation,1545.0,,2020-05-06 21:01:23.799930
