,location,cases,Rate**,date
90,City of Rolling Hills,,--,2020-04-14 16:37:10.039529
91,City of Rolling Hills Estates,11.0,135.58,2020-04-14 16:37:10.039529
92,City of Rosemead,16.0,28.91,2020-04-14 16:37:10.039529
93,City of San Dimas,18.0,52.15,2020-04-14 16:37:10.039529
94,City of San Fernando,26.0,105.64,2020-04-14 16:37:10.039529
95,City of San Gabriel,14.0,34.18,2020-04-14 16:37:10.039529
96,City of San Marino,8.0,60.25,2020-04-14 16:37:10.039529
97,City of Santa Clarita,157.0,71.23,2020-04-14 16:37:10.039529
98,City of Santa Fe Springs,8.0,43.56,2020-04-14 16:37:10.039529
99,City of Santa Monica,96.0,103.84,2020-04-14 16:37:10.039529
100,City of Sierra Madre,,--,2020-04-14 16:37:10.039529
101,City of Signal Hill,5.0,42.38,2020-04-14 16:37:10.039529
102,City of South El Monte,,--,2020-04-14 16:37:10.039529
103,City of South Gate,104.0,105.95,2020-04-14 16:37:10.039529
104,City of South Pasadena,17.0,65.25,2020-04-14 16:37:10.039529
105,City of Temple City,13.0,35.66,2020-04-14 16:37:10.039529
106,City of Torrance,153.0,102.5,2020-04-14 16:37:10.039529
107,City of Vernon,0.0,0,2020-04-14 16:37:10.039529
108,City of Walnut,13.0,42.58,2020-04-14 16:37:10.039529
109,City of West Covina,46.0,42.5,2020-04-14 16:37:10.039529
110,City of West Hollywood,102.0,276.04,2020-04-14 16:37:10.039529
111,City of Westlake Village,6.0,71.77,2020-04-14 16:37:10.039529
112,City of Whittier,51.0,58.33,2020-04-14 16:37:10.039529
113,Los Angeles,4462.0,110.32,2020-04-14 16:37:10.039529
114,Los Angeles - Adams-Normandie,16.0,195.07,2020-04-14 16:37:10.039529
115,Los Angeles - Alsace,7.0,56.25,2020-04-14 16:37:10.039529
116,Los Angeles - Angelino Heights,,--,2020-04-14 16:37:10.039529
117,Los Angeles - Arleta,29.0,84.38,2020-04-14 16:37:10.039529
118,Los Angeles - Atwater Village,9.0,61.37,2020-04-14 16:37:10.039529
119,Los Angeles - Baldwin Hills,34.0,109.24,2020-04-14 16:37:10.039529
120,Los Angeles - Bel Air,21.0,249.14,2020-04-14 16:37:10.039529
121,Los Angeles - Beverly Crest,26.0,207.58,2020-04-14 16:37:10.039529
122,Los Angeles - Beverlywood,21.0,159.42,2020-04-14 16:37:10.039529
123,Los Angeles - Boyle Heights,64.0,73.66,2020-04-14 16:37:10.039529
124,Los Angeles - Brentwood,55.0,177.68,2020-04-14 16:37:10.039529
125,Los Angeles - Brookside,0.0,0,2020-04-14 16:37:10.039529
126,Los Angeles - Cadillac-Corning,6.0,84.26,2020-04-14 16:37:10.039529
127,Los Angeles - Canoga Park,85.0,130.19,2020-04-14 16:37:10.039529
128,Los Angeles - Carthay,30.0,208.87,2020-04-14 16:37:10.039529
129,Los Angeles - Central,44.0,112.84,2020-04-14 16:37:10.039529
130,Los Angeles - Century City,27.0,211.07,2020-04-14 16:37:10.039529
131,Los Angeles - Century Palms/Cove,31.0,91.81,2020-04-14 16:37:10.039529
132,Los Angeles - Chatsworth,37.0,99.84,2020-04-14 16:37:10.039529
133,Los Angeles - Cheviot Hills,12.0,130.85,2020-04-14 16:37:10.039529
134,Los Angeles - Chinatown,,--,2020-04-14 16:37:10.039529
135,Los Angeles - Cloverdale/Cochran,13.0,89.33,2020-04-14 16:37:10.039529
136,Los Angeles - Country Club Park,25.0,164.98,2020-04-14 16:37:10.039529
137,Los Angeles - Crenshaw District,20.0,144.62,2020-04-14 16:37:10.039529
138,Los Angeles - Crestview,43.0,378.25,2020-04-14 16:37:10.039529
139,Los Angeles - Del Rey,36.0,120.26,2020-04-14 16:37:10.039529
140,Los Angeles - Downtown,27.0,98.16,2020-04-14 16:37:10.039529
141,Los Angeles - Eagle Rock,44.0,111.14,2020-04-14 16:37:10.039529
142,Los Angeles - East Hollywood,52.0,177.55,2020-04-14 16:37:10.039529
143,Los Angeles - Echo Park,9.0,63.13,2020-04-14 16:37:10.039529
144,Los Angeles - El Sereno,40.0,95.68,2020-04-14 16:37:10.039529
145,Los Angeles - Elysian Park,5.0,87.54,2020-04-14 16:37:10.039529
146,Los Angeles - Elysian Valley,9.0,88.49,2020-04-14 16:37:10.039529
147,Los Angeles - Encino,53.0,117.33,2020-04-14 16:37:10.039529
148,Los Angeles - Exposition,0.0,0,2020-04-14 16:37:10.039529
149,Los Angeles - Exposition Park,52.0,115.77,2020-04-14 16:37:10.039529
150,Los Angeles - Faircrest Heights,,--,2020-04-14 16:37:10.039529
151,Los Angeles - Figueroa Park Square,7.0,80.27,2020-04-14 16:37:10.039529
152,Los Angeles - Florence-Firestone,51.0,107.49,2020-04-14 16:37:10.039529
153,Los Angeles - Glassell Park,63.0,199.34,2020-04-14 16:37:10.039529
154,Los Angeles - Gramercy Place,10.0,92.9,2020-04-14 16:37:10.039529
155,Los Angeles - Granada Hills,49.0,84.21,2020-04-14 16:37:10.039529
156,Los Angeles - Green Meadows,16.0,74.4,2020-04-14 16:37:10.039529
157,Los Angeles - Hancock Park,50.0,293.44,2020-04-14 16:37:10.039529
158,Los Angeles - Harbor City,24.0,82.56,2020-04-14 16:37:10.039529
159,Los Angeles - Harbor Gateway,32.0,73.39,2020-04-14 16:37:10.039529
160,Los Angeles - Harbor Pines,0.0,0,2020-04-14 16:37:10.039529
161,Los Angeles - Harvard Heights,20.0,110.9,2020-04-14 16:37:10.039529
162,Los Angeles - Harvard Park,28.0,73.81,2020-04-14 16:37:10.039529
163,Los Angeles - Highland Park,39.0,80.59,2020-04-14 16:37:10.039529
164,Los Angeles - Historic Filipinotown,23.0,165.83,2020-04-14 16:37:10.039529
165,Los Angeles - Hollywood,121.0,177.28,2020-04-14 16:37:10.039529
166,Los Angeles - Hollywood Hills,46.0,156.28,2020-04-14 16:37:10.039529
167,Los Angeles - Hyde Park,17.0,59.56,2020-04-14 16:37:10.039529
168,Los Angeles - Jefferson Park,,--,2020-04-14 16:37:10.039529
169,Los Angeles - Koreatown,55.0,106.4,2020-04-14 16:37:10.039529
170,Los Angeles - Lafayette Square,7.0,153.54,2020-04-14 16:37:10.039529
171,Los Angeles - Lake Balboa,38.0,90.03,2020-04-14 16:37:10.039529
172,Los Angeles - Lakeview Terrace,17.0,129.44,2020-04-14 16:37:10.039529
173,Los Angeles - Leimert Park,25.0,164.1,2020-04-14 16:37:10.039529
174,Los Angeles - Lincoln Heights,19.0,58.29,2020-04-14 16:37:10.039529
175,Los Angeles - Little Armenia,44.0,548.29,2020-04-14 16:37:10.039529
176,Los Angeles - Little Bangladesh,36.0,127.02,2020-04-14 16:37:10.039529
177,Los Angeles - Little Tokyo,,--,2020-04-14 16:37:10.039529
178,Los Angeles - Longwood,,--,2020-04-14 16:37:10.039529
179,Los Angeles - Los Feliz,21.0,97.19,2020-04-14 16:37:10.039529
180,Los Angeles - Manchester Square,,--,2020-04-14 16:37:10.039529
181,Los Angeles - Mandeville Canyon,,--,2020-04-14 16:37:10.039529
182,Los Angeles - Mar Vista,34.0,80.05,2020-04-14 16:37:10.039529
183,Los Angeles - Marina Peninsula,8.0,183.49,2020-04-14 16:37:10.039529
184,Los Angeles - Melrose,210.0,270.28,2020-04-14 16:37:10.039529
185,Los Angeles - Mid-city,24.0,159.68,2020-04-14 16:37:10.039529
186,Los Angeles - Miracle Mile,20.0,111.2,2020-04-14 16:37:10.039529
187,Los Angeles - Mission Hills,24.0,99.49,2020-04-14 16:37:10.039529
188,Los Angeles - Mt. Washington,15.0,62.12,2020-04-14 16:37:10.039529
189,Los Angeles - North Hills,51.0,82.83,2020-04-14 16:37:10.039529
190,Los Angeles - North Hollywood,138.0,91.14,2020-04-14 16:37:10.039529
191,Los Angeles - Northridge,51.0,73.07,2020-04-14 16:37:10.039529
192,Los Angeles - Pacific Palisades,32.0,150.3,2020-04-14 16:37:10.039529
193,Los Angeles - Pacoima,59.0,76.64,2020-04-14 16:37:10.039529
194,Los Angeles - Palisades Highlands,,--,2020-04-14 16:37:10.039529
195,Los Angeles - Palms,69.0,157.26,2020-04-14 16:37:10.039529
196,Los Angeles - Panorama City,75.0,99.67,2020-04-14 16:37:10.039529
197,Los Angeles - Park La Brea,9.0,66.27,2020-04-14 16:37:10.039529
198,Los Angeles - Pico-Union,58.0,138.62,2020-04-14 16:37:10.039529
199,Los Angeles - Playa Del Rey,,--,2020-04-14 16:37:10.039529
200,Los Angeles - Playa Vista,10.0,91.35,2020-04-14 16:37:10.039529
201,Los Angeles - Porter Ranch,31.0,87.11,2020-04-14 16:37:10.039529
202,Los Angeles - Rancho Park,8.0,121.95,2020-04-14 16:37:10.039529
203,Los Angeles - Regent Square,,--,2020-04-14 16:37:10.039529
204,Los Angeles - Reseda,82.0,107.03,2020-04-14 16:37:10.039529
205,Los Angeles - Reseda Ranch,9.0,194.13,2020-04-14 16:37:10.039529
206,Los Angeles - Reynier Village,5.0,118.26,2020-04-14 16:37:10.039529
207,Los Angeles - San Pedro,50.0,64.07,2020-04-14 16:37:10.039529
208,Los Angeles - Shadow Hills,7.0,157.59,2020-04-14 16:37:10.039529
209,Los Angeles - Sherman Oaks,81.0,92.83,2020-04-14 16:37:10.039529
210,Los Angeles - Silverlake,81.0,183.74,2020-04-14 16:37:10.039529
211,Los Angeles - South Carthay,20.0,188.77,2020-04-14 16:37:10.039529
212,Los Angeles - South Park,44.0,115.91,2020-04-14 16:37:10.039529
213,Los Angeles - St Elmo Village,,--,2020-04-14 16:37:10.039529
214,Los Angeles - Studio City,22.0,98.04,2020-04-14 16:37:10.039529
215,Los Angeles - Sun Valley,39.0,74.31,2020-04-14 16:37:10.039529
216,Los Angeles - Sunland,32.0,156.8,2020-04-14 16:37:10.039529
217,Los Angeles - Sycamore Square,0.0,0,2020-04-14 16:37:10.039529
218,Los Angeles - Sylmar,114.0,138.35,2020-04-14 16:37:10.039529
219,Los Angeles - Tarzana,45.0,145.74,2020-04-14 16:37:10.039529
220,Los Angeles - Temple-Beaudry,57.0,144.37,2020-04-14 16:37:10.039529
221,Los Angeles - Thai Town,9.0,91.75,2020-04-14 16:37:10.039529
222,Los Angeles - Toluca Lake,7.0,80.42,2020-04-14 16:37:10.039529
223,Los Angeles - Toluca Terrace,0.0,0,2020-04-14 16:37:10.039529
224,Los Angeles - Toluca Woods,,--,2020-04-14 16:37:10.039529
225,Los Angeles - Tujunga,21.0,75.51,2020-04-14 16:37:10.039529
226,Los Angeles - University Hills,0.0,0,2020-04-14 16:37:10.039529
227,Los Angeles - University Park,27.0,98.34,2020-04-14 16:37:10.039529
228,Los Angeles - Valley Glen,34.0,113.27,2020-04-14 16:37:10.039529
229,Los Angeles - Valley Village,38.0,153.72,2020-04-14 16:37:10.039529
230,Los Angeles - Van Nuys,92.0,98.72,2020-04-14 16:37:10.039529
231,Los Angeles - Venice,34.0,100.34,2020-04-14 16:37:10.039529
232,Los Angeles - Vermont Knolls,18.0,104.65,2020-04-14 16:37:10.039529
233,Los Angeles - Vermont Square,17.0,222.02,2020-04-14 16:37:10.039529
234,Los Angeles - Vermont Vista,27.0,65.56,2020-04-14 16:37:10.039529
235,Los Angeles - Vernon Central,44.0,84.62,2020-04-14 16:37:10.039529
236,Los Angeles - Victoria Park,18.0,214.31,2020-04-14 16:37:10.039529
237,Los Angeles - View Heights,5.0,135.35,2020-04-14 16:37:10.039529
238,Los Angeles - Watts,29.0,67.96,2020-04-14 16:37:10.039529
239,Los Angeles - Wellington Square,,--,2020-04-14 16:37:10.039529
240,Los Angeles - West Adams,50.0,180.96,2020-04-14 16:37:10.039529
241,Los Angeles - West Hills,23.0,56.73,2020-04-14 16:37:10.039529
242,Los Angeles - West Los Angeles,34.0,90.34,2020-04-14 16:37:10.039529
243,Los Angeles - West Vernon,79.0,147.27,2020-04-14 16:37:10.039529
244,Los Angeles - Westchester,38.0,73.64,2020-04-14 16:37:10.039529
245,Los Angeles - Westlake,76.0,128.04,2020-04-14 16:37:10.039529
246,Los Angeles - Westwood,34.0,62.84,2020-04-14 16:37:10.039529
247,Los Angeles - Wholesale District,22.0,60.89,2020-04-14 16:37:10.039529
248,Los Angeles - Wilmington,34.0,60.19,2020-04-14 16:37:10.039529
249,Los Angeles - Wilshire Center,48.0,95.67,2020-04-14 16:37:10.039529
250,Los Angeles - Winnetka,55.0,106.21,2020-04-14 16:37:10.039529
251,Los Angeles - Woodland Hills,69.0,101.39,2020-04-14 16:37:10.039529
252,Unincorporated - Acton,,--,2020-04-14 16:37:10.039529
253,Unincorporated - Agua Dulce,,--,2020-04-14 16:37:10.039529
254,Unincorporated - Altadena,38.0,87.12,2020-04-14 16:37:10.039529
255,Unincorporated - Anaverde,0.0,0,2020-04-14 16:37:10.039529
256,Unincorporated - Angeles National Forest,0.0,0,2020-04-14 16:37:10.039529
257,Unincorporated - Arcadia,,--,2020-04-14 16:37:10.039529
258,Unincorporated - Athens-Westmont,37.0,87.18,2020-04-14 16:37:10.039529
259,Unincorporated - Athens Village,6.0,122.52,2020-04-14 16:37:10.039529
260,Unincorporated - Avocado Heights,,--,2020-04-14 16:37:10.039529
261,Unincorporated - Azusa,,--,2020-04-14 16:37:10.039529
262,Unincorporated - Bassett,7.0,47.24,2020-04-14 16:37:10.039529
263,Unincorporated - Bouquet Canyon,,--,2020-04-14 16:37:10.039529
264,Unincorporated - Bradbury,0.0,0,2020-04-14 16:37:10.039529
265,Unincorporated - Canyon Country,14.0,181.16,2020-04-14 16:37:10.039529
266,Unincorporated - Castaic,9.0,33.1,2020-04-14 16:37:10.039529
267,Unincorporated - Cerritos,0.0,0,2020-04-14 16:37:10.039529
268,Unincorporated - Claremont,0.0,0,2020-04-14 16:37:10.039529
269,Unincorporated - Covina,13.0,77.29,2020-04-14 16:37:10.039529
270,Unincorporated - Covina (Charter Oak),9.0,68.47,2020-04-14 16:37:10.039529
271,Unincorporated - Del Aire,5.0,113.82,2020-04-14 16:37:10.039529
272,Unincorporated - Del Rey,0.0,0,2020-04-14 16:37:10.039529
273,Unincorporated - Del Sur,0.0,0,2020-04-14 16:37:10.039529
274,Unincorporated - Desert View Highlands,,--,2020-04-14 16:37:10.039529
275,Unincorporated - Duarte,0.0,0,2020-04-14 16:37:10.039529
276,Unincorporated - East Covina,0.0,0,2020-04-14 16:37:10.039529
277,Unincorporated - East La Mirada,,--,2020-04-14 16:37:10.039529
278,Unincorporated - East Lancaster,0.0,0,2020-04-14 16:37:10.039529
279,Unincorporated - East Los Angeles,102.0,81.42,2020-04-14 16:37:10.039529
280,Unincorporated - East Pasadena,0.0,0,2020-04-14 16:37:10.039529
281,Unincorporated - East Rancho Dominguez,12.0,78.39,2020-04-14 16:37:10.039529
282,Unincorporated - East Whittier,,--,2020-04-14 16:37:10.039529
283,Unincorporated - El Camino Village,,--,2020-04-14 16:37:10.039529
284,Unincorporated - El Monte,0.0,0,2020-04-14 16:37:10.039529
285,Unincorporated - Elizabeth Lake,0.0,0,2020-04-14 16:37:10.039529
286,Unincorporated - Florence-Firestone,66.0,102,2020-04-14 16:37:10.039529
287,Unincorporated - Glendora,0.0,0,2020-04-14 16:37:10.039529
288,Unincorporated - Hacienda Heights,33.0,59.01,2020-04-14 16:37:10.039529
289,Unincorporated - Hawthorne,,--,2020-04-14 16:37:10.039529
290,Unincorporated - Hi Vista,0.0,0,2020-04-14 16:37:10.039529
291,Unincorporated - Kagel/Lopez Canyons,,--,2020-04-14 16:37:10.039529
292,Unincorporated - La Crescenta-Montrose,10.0,50.5,2020-04-14 16:37:10.039529
293,Unincorporated - La Habra Heights,0.0,0,2020-04-14 16:37:10.039529
294,Unincorporated - La Rambla,6.0,289.16,2020-04-14 16:37:10.039529
295,Unincorporated - La Verne,,--,2020-04-14 16:37:10.039529
296,Unincorporated - Ladera Heights,14.0,197.99,2020-04-14 16:37:10.039529
297,Unincorporated - Lake Hughes,0.0,0,2020-04-14 16:37:10.039529
298,Unincorporated - Lake Los Angeles,,--,2020-04-14 16:37:10.039529
299,Unincorporated - Lake Manor,,--,2020-04-14 16:37:10.039529
300,Unincorporated - Lakewood,0.0,0,2020-04-14 16:37:10.039529
301,Unincorporated - Lennox,19.0,84.29,2020-04-14 16:37:10.039529
302,Unincorporated - Leona Valley,0.0,0,2020-04-14 16:37:10.039529
303,Unincorporated - Littlerock,0.0,0,2020-04-14 16:37:10.039529
304,Unincorporated - Littlerock/Juniper Hills,,--,2020-04-14 16:37:10.039529
305,Unincorporated - Littlerock/Pearblossom,,--,2020-04-14 16:37:10.039529
306,Unincorporated - Llano,0.0,0,2020-04-14 16:37:10.039529
307,Unincorporated - Marina del Rey,6.0,63.76,2020-04-14 16:37:10.039529
308,Unincorporated - Monrovia,5.0,128.83,2020-04-14 16:37:10.039529
309,Unincorporated - Newhall,0.0,0,2020-04-14 16:37:10.039529
310,Unincorporated - North Lancaster,0.0,0,2020-04-14 16:37:10.039529
311,Unincorporated - North Whittier,,--,2020-04-14 16:37:10.039529
312,Unincorporated - Northeast San Gabriel,6.0,24.96,2020-04-14 16:37:10.039529
313,Unincorporated - Palmdale,0.0,0,2020-04-14 16:37:10.039529
314,Unincorporated - Palos Verdes Peninsula,0.0,0,2020-04-14 16:37:10.039529
315,Unincorporated - Pearblossom/Llano,0.0,0,2020-04-14 16:37:10.039529
316,Unincorporated - Pellissier Village,0.0,0,2020-04-14 16:37:10.039529
317,Unincorporated - Placerita Canyon,0.0,0,2020-04-14 16:37:10.039529
318,Unincorporated - Pomona,0.0,0,2020-04-14 16:37:10.039529
319,Unincorporated - Quartz Hill,11.0,85.23,2020-04-14 16:37:10.039529
320,Unincorporated - Rancho Dominguez,6.0,225.48,2020-04-14 16:37:10.039529
321,Unincorporated - Roosevelt,0.0,0,2020-04-14 16:37:10.039529
322,Unincorporated - Rosewood,,--,2020-04-14 16:37:10.039529
323,Unincorporated - Rosewood/East Gardena,0.0,0,2020-04-14 16:37:10.039529
324,Unincorporated - Rosewood/West Rancho Dominguez,,--,2020-04-14 16:37:10.039529
325,Unincorporated - Rowland Heights,19.0,37.24,2020-04-14 16:37:10.039529
326,Unincorporated - San Francisquito Canyon/Bouquet Canyon,0.0,0,2020-04-14 16:37:10.039529
327,Unincorporated - San Jose Hills,5.0,24.73,2020-04-14 16:37:10.039529
328,Unincorporated - San Pasqual,0.0,0,2020-04-14 16:37:10.039529
329,Unincorporated - Sand Canyon,0.0,0,2020-04-14 16:37:10.039529
330,Unincorporated - Santa Catalina Island,,--,2020-04-14 16:37:10.039529
331,Unincorporated - Santa Monica Mountains,7.0,37.59,2020-04-14 16:37:10.039529
332,Unincorporated - Saugus,,--,2020-04-14 16:37:10.039529
333,Unincorporated - Saugus/Canyon Country,0.0,0,2020-04-14 16:37:10.039529
334,Unincorporated - South Antelope Valley,0.0,0,2020-04-14 16:37:10.039529
335,Unincorporated - South El Monte,,--,2020-04-14 16:37:10.039529
336,Unincorporated - South San Gabriel,7.0,79.11,2020-04-14 16:37:10.039529
337,Unincorporated - South Whittier,29.0,48.97,2020-04-14 16:37:10.039529
338,Unincorporated - Southeast Antelope Valley,0.0,0,2020-04-14 16:37:10.039529
339,Unincorporated - Stevenson Ranch,11.0,52.47,2020-04-14 16:37:10.039529
340,Unincorporated - Sun Village,,--,2020-04-14 16:37:10.039529
341,Unincorporated - Sunrise Village,,--,2020-04-14 16:37:10.039529
342,Unincorporated - Twin Lakes/Oat Mountain,,--,2020-04-14 16:37:10.039529
343,Unincorporated - Val Verde,0.0,0,2020-04-14 16:37:10.039529
344,Unincorporated - Valencia,,--,2020-04-14 16:37:10.039529
345,Unincorporated - Valinda,10.0,42.79,2020-04-14 16:37:10.039529
346,Unincorporated - View Park/Windsor Hills,16.0,137.52,2020-04-14 16:37:10.039529
347,Unincorporated - Walnut Park,22.0,136.28,2020-04-14 16:37:10.039529
348,Unincorporated - West Antelope Valley,,--,2020-04-14 16:37:10.039529
349,Unincorporated - West Carson,30.0,135.83,2020-04-14 16:37:10.039529
350,Unincorporated - West LA,,--,2020-04-14 16:37:10.039529
351,Unincorporated - West Puente Valley,6.0,61.01,2020-04-14 16:37:10.039529
352,Unincorporated - West Rancho Dominguez,,--,2020-04-14 16:37:10.039529
353,Unincorporated - West Whittier/Los Nietos,14.0,52,2020-04-14 16:37:10.039529
354,Unincorporated - Westfield/Academy Hills,0.0,0,2020-04-14 16:37:10.039529
355,Unincorporated - Westhills,0.0,0,2020-04-14 16:37:10.039529
356,Unincorporated - White Fence Farms,,--,2020-04-14 16:37:10.039529
357,Unincorporated - Whittier,,--,2020-04-14 16:37:10.039529
358,Unincorporated - Willowbrook,23.0,65.88,2020-04-14 16:37:10.039529
359,Unincorporated - Wiseburn,,--,2020-04-14 16:37:10.039529
360,- Under Investigation,739.0,,2020-04-14 16:37:10.039529
