,location,cases,Rate**,date
133,Los Angeles - Angelino Heights,6.0,239.81,2020-04-26 16:00:51.500945
134,Los Angeles - Arleta,76.0,221.12,2020-04-26 16:00:51.500945
135,Los Angeles - Atwater Village,21.0,143.19,2020-04-26 16:00:51.500945
136,Los Angeles - Baldwin Hills,51.0,163.86,2020-04-26 16:00:51.500945
137,Los Angeles - Bel Air,28.0,332.19,2020-04-26 16:00:51.500945
138,Los Angeles - Beverly Crest,32.0,255.49,2020-04-26 16:00:51.500945
139,Los Angeles - Beverlywood,30.0,227.74,2020-04-26 16:00:51.500945
140,Los Angeles - Boyle Heights,157.0,180.7,2020-04-26 16:00:51.500945
141,Los Angeles - Brentwood,63.0,203.52,2020-04-26 16:00:51.500945
142,Los Angeles - Brookside,0.0,0.0,2020-04-26 16:00:51.500945
143,Los Angeles - Cadillac-Corning,15.0,210.64,2020-04-26 16:00:51.500945
144,Los Angeles - Canoga Park,200.0,306.33,2020-04-26 16:00:51.500945
145,Los Angeles - Carthay,62.0,431.66,2020-04-26 16:00:51.500945
146,Los Angeles - Central,96.0,246.2,2020-04-26 16:00:51.500945
147,Los Angeles - Century City,30.0,234.52,2020-04-26 16:00:51.500945
148,Los Angeles - Century Palms/Cove,72.0,213.23,2020-04-26 16:00:51.500945
149,Los Angeles - Chatsworth,70.0,188.88,2020-04-26 16:00:51.500945
150,Los Angeles - Cheviot Hills,16.0,174.46,2020-04-26 16:00:51.500945
151,Los Angeles - Chinatown,9.0,112.21,2020-04-26 16:00:51.500945
152,Los Angeles - Cloverdale/Cochran,31.0,213.01,2020-04-26 16:00:51.500945
153,Los Angeles - Country Club Park,54.0,356.37,2020-04-26 16:00:51.500945
154,Los Angeles - Crenshaw District,44.0,318.17,2020-04-26 16:00:51.500945
155,Los Angeles - Crestview,59.0,519.0,2020-04-26 16:00:51.500945
156,Los Angeles - Del Rey,46.0,153.66,2020-04-26 16:00:51.500945
157,Los Angeles - Downtown,51.0,185.41,2020-04-26 16:00:51.500945
158,Los Angeles - Eagle Rock,80.0,202.08,2020-04-26 16:00:51.500945
159,Los Angeles - East Hollywood,111.0,379.01,2020-04-26 16:00:51.500945
160,Los Angeles - Echo Park,17.0,119.25,2020-04-26 16:00:51.500945
161,Los Angeles - El Sereno,78.0,186.57,2020-04-26 16:00:51.500945
162,Los Angeles - Elysian Park,9.0,157.56,2020-04-26 16:00:51.500945
163,Los Angeles - Elysian Valley,18.0,176.97,2020-04-26 16:00:51.500945
164,Los Angeles - Encino,75.0,166.03,2020-04-26 16:00:51.500945
165,Los Angeles - Exposition,3.0,90.2,2020-04-26 16:00:51.500945
166,Los Angeles - Exposition Park,109.0,242.67,2020-04-26 16:00:51.500945
167,Los Angeles - Faircrest Heights,2.0,55.56,2020-04-26 16:00:51.500945
168,Los Angeles - Figueroa Park Square,19.0,217.86,2020-04-26 16:00:51.500945
169,Los Angeles - Florence-Firestone,104.0,219.2,2020-04-26 16:00:51.500945
170,Los Angeles - Glassell Park,99.0,313.25,2020-04-26 16:00:51.500945
171,Los Angeles - Gramercy Place,24.0,222.97,2020-04-26 16:00:51.500945
172,Los Angeles - Granada Hills,104.0,178.72,2020-04-26 16:00:51.500945
173,Los Angeles - Green Meadows,49.0,227.85,2020-04-26 16:00:51.500945
174,Los Angeles - Hancock Park,61.0,358.0,2020-04-26 16:00:51.500945
175,Los Angeles - Harbor City,39.0,134.16,2020-04-26 16:00:51.500945
176,Los Angeles - Harbor Gateway,56.0,128.44,2020-04-26 16:00:51.500945
177,Los Angeles - Harbor Pines,0.0,0.0,2020-04-26 16:00:51.500945
178,Los Angeles - Harvard Heights,47.0,260.6,2020-04-26 16:00:51.500945
179,Los Angeles - Harvard Park,102.0,268.88,2020-04-26 16:00:51.500945
180,Los Angeles - Highland Park,69.0,142.59,2020-04-26 16:00:51.500945
181,Los Angeles - Historic Filipinotown,51.0,367.7,2020-04-26 16:00:51.500945
182,Los Angeles - Hollywood,175.0,256.4,2020-04-26 16:00:51.500945
183,Los Angeles - Hollywood Hills,56.0,190.26,2020-04-26 16:00:51.500945
184,Los Angeles - Hyde Park,47.0,164.68,2020-04-26 16:00:51.500945
185,Los Angeles - Jefferson Park,14.0,173.42,2020-04-26 16:00:51.500945
186,Los Angeles - Koreatown,115.0,222.47,2020-04-26 16:00:51.500945
187,Los Angeles - Lafayette Square,12.0,263.22,2020-04-26 16:00:51.500945
188,Los Angeles - Lake Balboa,66.0,156.38,2020-04-26 16:00:51.500945
189,Los Angeles - Lakeview Terrace,43.0,327.42,2020-04-26 16:00:51.500945
190,Los Angeles - Leimert Park,29.0,190.35,2020-04-26 16:00:51.500945
191,Los Angeles - Lincoln Heights,53.0,162.59,2020-04-26 16:00:51.500945
192,Los Angeles - Little Armenia,78.0,971.96,2020-04-26 16:00:51.500945
193,Los Angeles - Little Bangladesh,63.0,222.28,2020-04-26 16:00:51.500945
194,Los Angeles - Little Tokyo,5.0,159.59,2020-04-26 16:00:51.500945
195,Los Angeles - Longwood,12.0,278.81,2020-04-26 16:00:51.500945
196,Los Angeles - Los Feliz,31.0,143.47,2020-04-26 16:00:51.500945
197,Los Angeles - Manchester Square,11.0,128.87,2020-04-26 16:00:51.500945
198,Los Angeles - Mandeville Canyon,1.0,32.01,2020-04-26 16:00:51.500945
199,Los Angeles - Mar Vista,51.0,120.08,2020-04-26 16:00:51.500945
200,Los Angeles - Marina Peninsula,9.0,206.42,2020-04-26 16:00:51.500945
201,Los Angeles - Melrose,304.0,391.27,2020-04-26 16:00:51.500945
202,Los Angeles - Mid-city,35.0,232.87,2020-04-26 16:00:51.500945
203,Los Angeles - Miracle Mile,35.0,194.61,2020-04-26 16:00:51.500945
204,Los Angeles - Mission Hills,60.0,248.71,2020-04-26 16:00:51.500945
205,Los Angeles - Mt. Washington,33.0,136.67,2020-04-26 16:00:51.500945
206,Los Angeles - North Hills,122.0,198.13,2020-04-26 16:00:51.500945
207,Los Angeles - North Hollywood,283.0,186.9,2020-04-26 16:00:51.500945
208,Los Angeles - Northridge,133.0,190.55,2020-04-26 16:00:51.500945
209,Los Angeles - Pacific Palisades,36.0,169.09,2020-04-26 16:00:51.500945
210,Los Angeles - Pacoima,190.0,246.82,2020-04-26 16:00:51.500945
211,Los Angeles - Palisades Highlands,3.0,78.0,2020-04-26 16:00:51.500945
212,Los Angeles - Palms,94.0,214.24,2020-04-26 16:00:51.500945
213,Los Angeles - Panorama City,209.0,277.74,2020-04-26 16:00:51.500945
214,Los Angeles - Park La Brea,11.0,81.0,2020-04-26 16:00:51.500945
215,Los Angeles - Pico-Union,160.0,382.39,2020-04-26 16:00:51.500945
216,Los Angeles - Playa Del Rey,1.0,31.29,2020-04-26 16:00:51.500945
217,Los Angeles - Playa Vista,18.0,164.43,2020-04-26 16:00:51.500945
218,Los Angeles - Porter Ranch,50.0,140.5,2020-04-26 16:00:51.500945
219,Los Angeles - Rancho Park,11.0,167.68,2020-04-26 16:00:51.500945
220,Los Angeles - Regent Square,1.0,35.97,2020-04-26 16:00:51.500945
221,Los Angeles - Reseda,163.0,212.75,2020-04-26 16:00:51.500945
222,Los Angeles - Reseda Ranch,17.0,366.7,2020-04-26 16:00:51.500945
223,Los Angeles - Reynier Village,8.0,189.21,2020-04-26 16:00:51.500945
224,Los Angeles - San Pedro,157.0,201.18,2020-04-26 16:00:51.500945
225,Los Angeles - Shadow Hills,11.0,247.64,2020-04-26 16:00:51.500945
226,Los Angeles - Sherman Oaks,116.0,132.95,2020-04-26 16:00:51.500945
227,Los Angeles - Silverlake,105.0,238.19,2020-04-26 16:00:51.500945
228,Los Angeles - South Carthay,22.0,207.65,2020-04-26 16:00:51.500945
229,Los Angeles - South Park,95.0,250.26,2020-04-26 16:00:51.500945
230,Los Angeles - St Elmo Village,9.0,196.34,2020-04-26 16:00:51.500945
231,Los Angeles - Studio City,33.0,147.06,2020-04-26 16:00:51.500945
232,Los Angeles - Sun Valley,91.0,173.39,2020-04-26 16:00:51.500945
233,Los Angeles - Sunland,62.0,303.8,2020-04-26 16:00:51.500945
234,Los Angeles - Sycamore Square,0.0,0.0,2020-04-26 16:00:51.500945
235,Los Angeles - Sylmar,266.0,322.82,2020-04-26 16:00:51.500945
236,Los Angeles - Tarzana,69.0,223.47,2020-04-26 16:00:51.500945
237,Los Angeles - Temple-Beaudry,128.0,324.2,2020-04-26 16:00:51.500945
238,Los Angeles - Thai Town,12.0,122.34,2020-04-26 16:00:51.500945
239,Los Angeles - Toluca Lake,9.0,103.4,2020-04-26 16:00:51.500945
240,Los Angeles - Toluca Terrace,1.0,76.57,2020-04-26 16:00:51.500945
241,Los Angeles - Toluca Woods,3.0,161.46,2020-04-26 16:00:51.500945
242,Los Angeles - Tujunga,53.0,190.58,2020-04-26 16:00:51.500945
243,Los Angeles - University Hills,4.0,116.65,2020-04-26 16:00:51.500945
244,Los Angeles - University Park,65.0,236.74,2020-04-26 16:00:51.500945
245,Los Angeles - Valley Glen,74.0,246.54,2020-04-26 16:00:51.500945
246,Los Angeles - Valley Village,84.0,339.81,2020-04-26 16:00:51.500945
247,Los Angeles - Van Nuys,237.0,254.31,2020-04-26 16:00:51.500945
248,Los Angeles - Venice,43.0,126.9,2020-04-26 16:00:51.500945
249,Los Angeles - Vermont Knolls,47.0,273.26,2020-04-26 16:00:51.500945
250,Los Angeles - Vermont Square,36.0,470.16,2020-04-26 16:00:51.500945
251,Los Angeles - Vermont Vista,91.0,220.95,2020-04-26 16:00:51.500945
252,Los Angeles - Vernon Central,143.0,275.01,2020-04-26 16:00:51.500945
253,Los Angeles - Victoria Park,31.0,369.09,2020-04-26 16:00:51.500945
254,Los Angeles - View Heights,7.0,189.5,2020-04-26 16:00:51.500945
255,Los Angeles - Watts,77.0,180.44,2020-04-26 16:00:51.500945
256,Los Angeles - Wellington Square,10.0,203.46,2020-04-26 16:00:51.500945
257,Los Angeles - West Adams,101.0,365.54,2020-04-26 16:00:51.500945
258,Los Angeles - West Hills,46.0,113.45,2020-04-26 16:00:51.500945
259,Los Angeles - West Los Angeles,51.0,135.51,2020-04-26 16:00:51.500945
260,Los Angeles - West Vernon,163.0,303.86,2020-04-26 16:00:51.500945
261,Los Angeles - Westchester,58.0,112.4,2020-04-26 16:00:51.500945
262,Los Angeles - Westlake,212.0,357.17,2020-04-26 16:00:51.500945
263,Los Angeles - Westwood,43.0,79.47,2020-04-26 16:00:51.500945
264,Los Angeles - Wholesale District,66.0,182.68,2020-04-26 16:00:51.500945
265,Los Angeles - Wilmington,73.0,129.23,2020-04-26 16:00:51.500945
266,Los Angeles - Wilshire Center,92.0,183.38,2020-04-26 16:00:51.500945
267,Los Angeles - Winnetka,119.0,229.79,2020-04-26 16:00:51.500945
268,Los Angeles - Woodland Hills,102.0,149.88,2020-04-26 16:00:51.500945
269,Unincorporated - Acton,8.0,100.36,2020-04-26 16:00:51.500945
270,Unincorporated - Agua Dulce,1.0,24.05,2020-04-26 16:00:51.500945
271,Unincorporated - Altadena,61.0,139.84,2020-04-26 16:00:51.500945
272,Unincorporated - Anaverde,1.0,66.31,2020-04-26 16:00:51.500945
273,Unincorporated - Angeles National Forest,1.0,80.32,2020-04-26 16:00:51.500945
274,Unincorporated - Arcadia,4.0,50.12,2020-04-26 16:00:51.500945
275,Unincorporated - Athens-Westmont,87.0,204.99,2020-04-26 16:00:51.500945
276,Unincorporated - Athens Village,13.0,265.47,2020-04-26 16:00:51.500945
277,Unincorporated - Avocado Heights,13.0,191.88,2020-04-26 16:00:51.500945
278,Unincorporated - Azusa,14.0,87.92,2020-04-26 16:00:51.500945
279,Unincorporated - Bandini Islands,0.0,,2020-04-26 16:00:51.500945
280,Unincorporated - Bassett,26.0,175.47,2020-04-26 16:00:51.500945
281,Unincorporated - Bouquet Canyon,0.0,0.0,2020-04-26 16:00:51.500945
282,Unincorporated - Bradbury,0.0,0.0,2020-04-26 16:00:51.500945
283,Unincorporated - Canyon Country,21.0,271.74,2020-04-26 16:00:51.500945
284,Unincorporated - Castaic,18.0,66.2,2020-04-26 16:00:51.500945
285,Unincorporated - Cerritos,0.0,0.0,2020-04-26 16:00:51.500945
286,Unincorporated - Charter Oak,0.0,0.0,2020-04-26 16:00:51.500945
287,Unincorporated - Claremont,0.0,0.0,2020-04-26 16:00:51.500945
288,Unincorporated - Covina,19.0,112.97,2020-04-26 16:00:51.500945
289,Unincorporated - Covina (Charter Oak),13.0,98.9,2020-04-26 16:00:51.500945
290,Unincorporated - Del Aire,7.0,159.34,2020-04-26 16:00:51.500945
291,Unincorporated - Del Rey,0.0,0.0,2020-04-26 16:00:51.500945
292,Unincorporated - Del Sur,3.0,124.22,2020-04-26 16:00:51.500945
293,Unincorporated - Desert View Highlands,2.0,80.22,2020-04-26 16:00:51.500945
294,Unincorporated - Duarte,7.0,158.08,2020-04-26 16:00:51.500945
295,Unincorporated - East Covina,0.0,0.0,2020-04-26 16:00:51.500945
296,Unincorporated - East La Mirada,7.0,132.28,2020-04-26 16:00:51.500945
297,Unincorporated - East Lancaster,0.0,0.0,2020-04-26 16:00:51.500945
298,Unincorporated - East Los Angeles,308.0,245.87,2020-04-26 16:00:51.500945
299,Unincorporated - East Pasadena,0.0,0.0,2020-04-26 16:00:51.500945
300,Unincorporated - East Rancho Dominguez,17.0,111.05,2020-04-26 16:00:51.500945
301,Unincorporated - East Whittier,4.0,75.39,2020-04-26 16:00:51.500945
302,Unincorporated - El Camino Village,6.0,68.25,2020-04-26 16:00:51.500945
303,Unincorporated - El Monte,0.0,0.0,2020-04-26 16:00:51.500945
304,Unincorporated - Elizabeth Lake,0.0,0.0,2020-04-26 16:00:51.500945
305,Unincorporated - Florence-Firestone,153.0,236.46,2020-04-26 16:00:51.500945
306,Unincorporated - Franklin Canyon,0.0,0.0,2020-04-26 16:00:51.500945
307,Unincorporated - Glendora,1.0,151.52,2020-04-26 16:00:51.500945
308,Unincorporated - Hacienda Heights,46.0,82.25,2020-04-26 16:00:51.500945
309,Unincorporated - Harbor Gateway,0.0,0.0,2020-04-26 16:00:51.500945
310,Unincorporated - Hawthorne,3.0,119.33,2020-04-26 16:00:51.500945
311,Unincorporated - Hi Vista,0.0,0.0,2020-04-26 16:00:51.500945
312,Unincorporated - Kagel/Lopez Canyons,1.0,70.82,2020-04-26 16:00:51.500945
313,Unincorporated - La Crescenta-Montrose,16.0,80.8,2020-04-26 16:00:51.500945
314,Unincorporated - La Habra Heights,0.0,0.0,2020-04-26 16:00:51.500945
315,Unincorporated - La Rambla,6.0,289.16,2020-04-26 16:00:51.500945
316,Unincorporated - La Verne,1.0,49.02,2020-04-26 16:00:51.500945
317,Unincorporated - Ladera Heights,15.0,212.13,2020-04-26 16:00:51.500945
318,Unincorporated - Lake Hughes,0.0,0.0,2020-04-26 16:00:51.500945
319,Unincorporated - Lake Los Angeles,15.0,115.44,2020-04-26 16:00:51.500945
320,Unincorporated - Lake Manor,2.0,121.73,2020-04-26 16:00:51.500945
321,Unincorporated - Lakewood,0.0,0.0,2020-04-26 16:00:51.500945
322,Unincorporated - Lennox,35.0,155.27,2020-04-26 16:00:51.500945
323,Unincorporated - Leona Valley,1.0,57.11,2020-04-26 16:00:51.500945
324,Unincorporated - Littlerock,4.0,99.48,2020-04-26 16:00:51.500945
325,Unincorporated - Littlerock/Juniper Hills,1.0,77.1,2020-04-26 16:00:51.500945
326,Unincorporated - Littlerock/Pearblossom,6.0,168.11,2020-04-26 16:00:51.500945
327,Unincorporated - Llano,1.0,114.03,2020-04-26 16:00:51.500945
328,Unincorporated - Lynwood,0.0,,2020-04-26 16:00:51.500945
329,Unincorporated - Marina del Rey,11.0,116.88,2020-04-26 16:00:51.500945
330,Unincorporated - Miracle Mile,0.0,0.0,2020-04-26 16:00:51.500945
331,Unincorporated - Monrovia,5.0,128.83,2020-04-26 16:00:51.500945
332,Unincorporated - Newhall,0.0,0.0,2020-04-26 16:00:51.500945
333,Unincorporated - North Lancaster,0.0,0.0,2020-04-26 16:00:51.500945
334,Unincorporated - North Whittier,6.0,71.77,2020-04-26 16:00:51.500945
335,Unincorporated - Northeast San Gabriel,13.0,54.09,2020-04-26 16:00:51.500945
336,Unincorporated - Palmdale,2.0,237.53,2020-04-26 16:00:51.500945
337,Unincorporated - Palos Verdes Peninsula,0.0,0.0,2020-04-26 16:00:51.500945
338,Unincorporated - Pearblossom/Llano,2.0,102.25,2020-04-26 16:00:51.500945
339,Unincorporated - Pellissier Village,0.0,0.0,2020-04-26 16:00:51.500945
340,Unincorporated - Placerita Canyon,0.0,0.0,2020-04-26 16:00:51.500945
341,Unincorporated - Pomona,0.0,0.0,2020-04-26 16:00:51.500945
342,Unincorporated - Quartz Hill,25.0,193.71,2020-04-26 16:00:51.500945
343,Unincorporated - Rancho Dominguez,10.0,375.8,2020-04-26 16:00:51.500945
344,Unincorporated - Roosevelt,0.0,0.0,2020-04-26 16:00:51.500945
345,Unincorporated - Rosewood,3.0,233.28,2020-04-26 16:00:51.500945
346,Unincorporated - Rosewood/East Gardena,0.0,0.0,2020-04-26 16:00:51.500945
347,Unincorporated - Rosewood/West Rancho Dominguez,5.0,148.77,2020-04-26 16:00:51.500945
348,Unincorporated - Rowland Heights,44.0,86.24,2020-04-26 16:00:51.500945
349,Unincorporated - San Clemente Island,0.0,0.0,2020-04-26 16:00:51.500945
350,Unincorporated - San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-04-26 16:00:51.500945
351,Unincorporated - San Jose Hills,16.0,79.13,2020-04-26 16:00:51.500945
352,Unincorporated - San Pasqual,0.0,0.0,2020-04-26 16:00:51.500945
353,Unincorporated - Sand Canyon,0.0,0.0,2020-04-26 16:00:51.500945
354,Unincorporated - Santa Catalina Island,2.0,749.06,2020-04-26 16:00:51.500945
355,Unincorporated - Santa Monica Mountains,9.0,48.33,2020-04-26 16:00:51.500945
356,Unincorporated - Saugus,2.0,1290.32,2020-04-26 16:00:51.500945
357,Unincorporated - Saugus/Canyon Country,0.0,0.0,2020-04-26 16:00:51.500945
358,Unincorporated - South Antelope Valley,0.0,0.0,2020-04-26 16:00:51.500945
359,Unincorporated - South Edwards,0.0,,2020-04-26 16:00:51.500945
360,Unincorporated - South El Monte,1.0,55.71,2020-04-26 16:00:51.500945
361,Unincorporated - South San Gabriel,7.0,79.11,2020-04-26 16:00:51.500945
362,Unincorporated - South Whittier,60.0,101.31,2020-04-26 16:00:51.500945
363,Unincorporated - Southeast Antelope Valley,0.0,0.0,2020-04-26 16:00:51.500945
364,Unincorporated - Stevenson Ranch,16.0,76.31,2020-04-26 16:00:51.500945
365,Unincorporated - Sun Village,4.0,66.27,2020-04-26 16:00:51.500945
366,Unincorporated - Sunrise Village,1.0,77.16,2020-04-26 16:00:51.500945
367,Unincorporated - Twin Lakes/Oat Mountain,4.0,241.25,2020-04-26 16:00:51.500945
368,Unincorporated - Universal City,0.0,,2020-04-26 16:00:51.500945
369,Unincorporated - Val Verde,7.0,211.54,2020-04-26 16:00:51.500945
370,Unincorporated - Valencia,4.0,130.21,2020-04-26 16:00:51.500945
371,Unincorporated - Valinda,26.0,111.25,2020-04-26 16:00:51.500945
372,Unincorporated - View Park/Windsor Hills,23.0,197.68,2020-04-26 16:00:51.500945
373,Unincorporated - Walnut,0.0,,2020-04-26 16:00:51.500945
374,Unincorporated - Walnut Park,40.0,247.79,2020-04-26 16:00:51.500945
375,Unincorporated - West Antelope Valley,2.0,132.36,2020-04-26 16:00:51.500945
376,Unincorporated - West Carson,53.0,239.97,2020-04-26 16:00:51.500945
377,Unincorporated - West Chatsworth,0.0,0.0,2020-04-26 16:00:51.500945
378,Unincorporated - West LA,19.0,1995.8,2020-04-26 16:00:51.500945
379,Unincorporated - West Puente Valley,13.0,132.18,2020-04-26 16:00:51.500945
380,Unincorporated - West Rancho Dominguez,2.0,147.17,2020-04-26 16:00:51.500945
381,Unincorporated - West Whittier/Los Nietos,30.0,111.42,2020-04-26 16:00:51.500945
382,Unincorporated - Westfield/Academy Hills,0.0,0.0,2020-04-26 16:00:51.500945
383,Unincorporated - Westhills,0.0,0.0,2020-04-26 16:00:51.500945
384,Unincorporated - White Fence Farms,2.0,54.3,2020-04-26 16:00:51.500945
385,Unincorporated - Whittier,4.0,105.71,2020-04-26 16:00:51.500945
386,Unincorporated - Whittier Narrows,0.0,0.0,2020-04-26 16:00:51.500945
387,Unincorporated - Willowbrook,42.0,120.3,2020-04-26 16:00:51.500945
388,Unincorporated - Wiseburn,5.0,82.96,2020-04-26 16:00:51.500945
389,- Under Investigation,1327.0,,2020-04-26 16:00:51.500945
