,location,cases,Rate**,date
107,City of Vernon,0.0,0,2020-04-17 16:31:26.781496
108,City of Walnut,15.0,49.13,2020-04-17 16:31:26.781496
109,City of West Covina,56.0,51.74,2020-04-17 16:31:26.781496
110,City of West Hollywood,107.0,289.57,2020-04-17 16:31:26.781496
111,City of Westlake Village,6.0,71.77,2020-04-17 16:31:26.781496
112,City of Whittier,64.0,73.2,2020-04-17 16:31:26.781496
113,Los Angeles,5093.0,125.92,2020-04-17 16:31:26.781496
114,Los Angeles - Adams-Normandie,16.0,195.07,2020-04-17 16:31:26.781496
115,Los Angeles - Alsace,7.0,56.25,2020-04-17 16:31:26.781496
116,Los Angeles - Angelino Heights,,--,2020-04-17 16:31:26.781496
117,Los Angeles - Arleta,40.0,116.38,2020-04-17 16:31:26.781496
118,Los Angeles - Atwater Village,10.0,68.18,2020-04-17 16:31:26.781496
119,Los Angeles - Baldwin Hills,38.0,122.09,2020-04-17 16:31:26.781496
120,Los Angeles - Bel Air,22.0,261,2020-04-17 16:31:26.781496
121,Los Angeles - Beverly Crest,26.0,207.58,2020-04-17 16:31:26.781496
122,Los Angeles - Beverlywood,23.0,174.6,2020-04-17 16:31:26.781496
123,Los Angeles - Boyle Heights,65.0,74.81,2020-04-17 16:31:26.781496
124,Los Angeles - Brentwood,58.0,187.37,2020-04-17 16:31:26.781496
125,Los Angeles - Brookside,0.0,0,2020-04-17 16:31:26.781496
126,Los Angeles - Cadillac-Corning,8.0,112.34,2020-04-17 16:31:26.781496
127,Los Angeles - Canoga Park,99.0,151.63,2020-04-17 16:31:26.781496
128,Los Angeles - Carthay,41.0,285.46,2020-04-17 16:31:26.781496
129,Los Angeles - Central,55.0,141.05,2020-04-17 16:31:26.781496
130,Los Angeles - Century City,26.0,203.25,2020-04-17 16:31:26.781496
131,Los Angeles - Century Palms/Cove,33.0,97.73,2020-04-17 16:31:26.781496
132,Los Angeles - Chatsworth,42.0,113.33,2020-04-17 16:31:26.781496
133,Los Angeles - Cheviot Hills,12.0,130.85,2020-04-17 16:31:26.781496
134,Los Angeles - Chinatown,,--,2020-04-17 16:31:26.781496
135,Los Angeles - Cloverdale/Cochran,13.0,89.33,2020-04-17 16:31:26.781496
136,Los Angeles - Country Club Park,30.0,197.98,2020-04-17 16:31:26.781496
137,Los Angeles - Crenshaw District,23.0,166.32,2020-04-17 16:31:26.781496
138,Los Angeles - Crestview,45.0,395.85,2020-04-17 16:31:26.781496
139,Los Angeles - Del Rey,36.0,120.26,2020-04-17 16:31:26.781496
140,Los Angeles - Downtown,28.0,101.79,2020-04-17 16:31:26.781496
141,Los Angeles - Eagle Rock,52.0,131.35,2020-04-17 16:31:26.781496
142,Los Angeles - East Hollywood,58.0,198.04,2020-04-17 16:31:26.781496
143,Los Angeles - Echo Park,10.0,70.15,2020-04-17 16:31:26.781496
144,Los Angeles - El Sereno,46.0,110.03,2020-04-17 16:31:26.781496
145,Los Angeles - Elysian Park,5.0,87.54,2020-04-17 16:31:26.781496
146,Los Angeles - Elysian Valley,10.0,98.32,2020-04-17 16:31:26.781496
147,Los Angeles - Encino,59.0,130.61,2020-04-17 16:31:26.781496
148,Los Angeles - Exposition,,--,2020-04-17 16:31:26.781496
149,Los Angeles - Exposition Park,63.0,140.26,2020-04-17 16:31:26.781496
150,Los Angeles - Faircrest Heights,,--,2020-04-17 16:31:26.781496
151,Los Angeles - Figueroa Park Square,10.0,114.67,2020-04-17 16:31:26.781496
152,Los Angeles - Florence-Firestone,52.0,109.6,2020-04-17 16:31:26.781496
153,Los Angeles - Glassell Park,67.0,212,2020-04-17 16:31:26.781496
154,Los Angeles - Gramercy Place,12.0,111.48,2020-04-17 16:31:26.781496
155,Los Angeles - Granada Hills,58.0,99.67,2020-04-17 16:31:26.781496
156,Los Angeles - Green Meadows,21.0,97.65,2020-04-17 16:31:26.781496
157,Los Angeles - Hancock Park,52.0,305.18,2020-04-17 16:31:26.781496
158,Los Angeles - Harbor City,25.0,86,2020-04-17 16:31:26.781496
159,Los Angeles - Harbor Gateway,35.0,80.28,2020-04-17 16:31:26.781496
160,Los Angeles - Harbor Pines,0.0,0,2020-04-17 16:31:26.781496
161,Los Angeles - Harvard Heights,25.0,138.62,2020-04-17 16:31:26.781496
162,Los Angeles - Harvard Park,37.0,97.54,2020-04-17 16:31:26.781496
163,Los Angeles - Highland Park,44.0,90.93,2020-04-17 16:31:26.781496
164,Los Angeles - Historic Filipinotown,25.0,180.25,2020-04-17 16:31:26.781496
165,Los Angeles - Hollywood,126.0,184.6,2020-04-17 16:31:26.781496
166,Los Angeles - Hollywood Hills,48.0,163.08,2020-04-17 16:31:26.781496
167,Los Angeles - Hyde Park,27.0,94.6,2020-04-17 16:31:26.781496
168,Los Angeles - Jefferson Park,5.0,61.93,2020-04-17 16:31:26.781496
169,Los Angeles - Koreatown,62.0,119.94,2020-04-17 16:31:26.781496
170,Los Angeles - Lafayette Square,7.0,153.54,2020-04-17 16:31:26.781496
171,Los Angeles - Lake Balboa,44.0,104.25,2020-04-17 16:31:26.781496
172,Los Angeles - Lakeview Terrace,21.0,159.9,2020-04-17 16:31:26.781496
173,Los Angeles - Leimert Park,26.0,170.66,2020-04-17 16:31:26.781496
174,Los Angeles - Lincoln Heights,24.0,73.63,2020-04-17 16:31:26.781496
175,Los Angeles - Little Armenia,56.0,697.82,2020-04-17 16:31:26.781496
176,Los Angeles - Little Bangladesh,39.0,137.6,2020-04-17 16:31:26.781496
177,Los Angeles - Little Tokyo,,--,2020-04-17 16:31:26.781496
178,Los Angeles - Longwood,,--,2020-04-17 16:31:26.781496
179,Los Angeles - Los Feliz,21.0,97.19,2020-04-17 16:31:26.781496
180,Los Angeles - Manchester Square,,--,2020-04-17 16:31:26.781496
181,Los Angeles - Mandeville Canyon,,--,2020-04-17 16:31:26.781496
182,Los Angeles - Mar Vista,39.0,91.83,2020-04-17 16:31:26.781496
183,Los Angeles - Marina Peninsula,8.0,183.49,2020-04-17 16:31:26.781496
184,Los Angeles - Melrose,228.0,293.45,2020-04-17 16:31:26.781496
185,Los Angeles - Mid-city,26.0,172.99,2020-04-17 16:31:26.781496
186,Los Angeles - Miracle Mile,21.0,116.76,2020-04-17 16:31:26.781496
187,Los Angeles - Mission Hills,32.0,132.65,2020-04-17 16:31:26.781496
188,Los Angeles - Mt. Washington,16.0,66.27,2020-04-17 16:31:26.781496
189,Los Angeles - North Hills,59.0,95.82,2020-04-17 16:31:26.781496
190,Los Angeles - North Hollywood,153.0,101.04,2020-04-17 16:31:26.781496
191,Los Angeles - Northridge,67.0,95.99,2020-04-17 16:31:26.781496
192,Los Angeles - Pacific Palisades,33.0,155,2020-04-17 16:31:26.781496
193,Los Angeles - Pacoima,73.0,94.83,2020-04-17 16:31:26.781496
194,Los Angeles - Palisades Highlands,,--,2020-04-17 16:31:26.781496
195,Los Angeles - Palms,70.0,159.54,2020-04-17 16:31:26.781496
196,Los Angeles - Panorama City,81.0,107.64,2020-04-17 16:31:26.781496
197,Los Angeles - Park La Brea,11.0,81,2020-04-17 16:31:26.781496
198,Los Angeles - Pico-Union,76.0,181.64,2020-04-17 16:31:26.781496
199,Los Angeles - Playa Del Rey,,--,2020-04-17 16:31:26.781496
200,Los Angeles - Playa Vista,11.0,100.48,2020-04-17 16:31:26.781496
201,Los Angeles - Porter Ranch,33.0,92.73,2020-04-17 16:31:26.781496
202,Los Angeles - Rancho Park,8.0,121.95,2020-04-17 16:31:26.781496
203,Los Angeles - Regent Square,,--,2020-04-17 16:31:26.781496
204,Los Angeles - Reseda,89.0,116.16,2020-04-17 16:31:26.781496
205,Los Angeles - Reseda Ranch,9.0,194.13,2020-04-17 16:31:26.781496
206,Los Angeles - Reynier Village,6.0,141.91,2020-04-17 16:31:26.781496
207,Los Angeles - San Pedro,70.0,89.7,2020-04-17 16:31:26.781496
208,Los Angeles - Shadow Hills,7.0,157.59,2020-04-17 16:31:26.781496
209,Los Angeles - Sherman Oaks,85.0,97.42,2020-04-17 16:31:26.781496
210,Los Angeles - Silverlake,88.0,199.62,2020-04-17 16:31:26.781496
211,Los Angeles - South Carthay,20.0,188.77,2020-04-17 16:31:26.781496
212,Los Angeles - South Park,48.0,126.45,2020-04-17 16:31:26.781496
213,Los Angeles - St Elmo Village,,--,2020-04-17 16:31:26.781496
214,Los Angeles - Studio City,22.0,98.04,2020-04-17 16:31:26.781496
215,Los Angeles - Sun Valley,48.0,91.46,2020-04-17 16:31:26.781496
216,Los Angeles - Sunland,37.0,181.3,2020-04-17 16:31:26.781496
217,Los Angeles - Sycamore Square,0.0,0,2020-04-17 16:31:26.781496
218,Los Angeles - Sylmar,138.0,167.48,2020-04-17 16:31:26.781496
219,Los Angeles - Tarzana,52.0,168.42,2020-04-17 16:31:26.781496
220,Los Angeles - Temple-Beaudry,62.0,157.03,2020-04-17 16:31:26.781496
221,Los Angeles - Thai Town,11.0,112.14,2020-04-17 16:31:26.781496
222,Los Angeles - Toluca Lake,7.0,80.42,2020-04-17 16:31:26.781496
223,Los Angeles - Toluca Terrace,0.0,0,2020-04-17 16:31:26.781496
224,Los Angeles - Toluca Woods,,--,2020-04-17 16:31:26.781496
225,Los Angeles - Tujunga,23.0,82.7,2020-04-17 16:31:26.781496
226,Los Angeles - University Hills,,--,2020-04-17 16:31:26.781496
227,Los Angeles - University Park,27.0,98.34,2020-04-17 16:31:26.781496
228,Los Angeles - Valley Glen,39.0,129.93,2020-04-17 16:31:26.781496
229,Los Angeles - Valley Village,44.0,177.99,2020-04-17 16:31:26.781496
230,Los Angeles - Van Nuys,113.0,121.25,2020-04-17 16:31:26.781496
231,Los Angeles - Venice,33.0,97.39,2020-04-17 16:31:26.781496
232,Los Angeles - Vermont Knolls,23.0,133.72,2020-04-17 16:31:26.781496
233,Los Angeles - Vermont Square,21.0,274.26,2020-04-17 16:31:26.781496
234,Los Angeles - Vermont Vista,34.0,82.55,2020-04-17 16:31:26.781496
235,Los Angeles - Vernon Central,50.0,96.16,2020-04-17 16:31:26.781496
236,Los Angeles - Victoria Park,18.0,214.31,2020-04-17 16:31:26.781496
237,Los Angeles - View Heights,5.0,135.35,2020-04-17 16:31:26.781496
238,Los Angeles - Watts,36.0,84.36,2020-04-17 16:31:26.781496
239,Los Angeles - Wellington Square,,--,2020-04-17 16:31:26.781496
240,Los Angeles - West Adams,58.0,209.92,2020-04-17 16:31:26.781496
241,Los Angeles - West Hills,26.0,64.13,2020-04-17 16:31:26.781496
242,Los Angeles - West Los Angeles,38.0,100.97,2020-04-17 16:31:26.781496
243,Los Angeles - West Vernon,90.0,167.77,2020-04-17 16:31:26.781496
244,Los Angeles - Westchester,42.0,81.39,2020-04-17 16:31:26.781496
245,Los Angeles - Westlake,97.0,163.42,2020-04-17 16:31:26.781496
246,Los Angeles - Westwood,38.0,70.23,2020-04-17 16:31:26.781496
247,Los Angeles - Wholesale District,32.0,88.57,2020-04-17 16:31:26.781496
248,Los Angeles - Wilmington,43.0,76.12,2020-04-17 16:31:26.781496
249,Los Angeles - Wilshire Center,59.0,117.6,2020-04-17 16:31:26.781496
250,Los Angeles - Winnetka,62.0,119.72,2020-04-17 16:31:26.781496
251,Los Angeles - Woodland Hills,80.0,117.55,2020-04-17 16:31:26.781496
252,Unincorporated - Acton,5.0,62.73,2020-04-17 16:31:26.781496
253,Unincorporated - Agua Dulce,,--,2020-04-17 16:31:26.781496
254,Unincorporated - Altadena,41.0,93.99,2020-04-17 16:31:26.781496
255,Unincorporated - Anaverde,0.0,0,2020-04-17 16:31:26.781496
256,Unincorporated - Angeles National Forest,,--,2020-04-17 16:31:26.781496
257,Unincorporated - Arcadia,,--,2020-04-17 16:31:26.781496
258,Unincorporated - Athens-Westmont,42.0,98.96,2020-04-17 16:31:26.781496
259,Unincorporated - Athens Village,10.0,204.21,2020-04-17 16:31:26.781496
260,Unincorporated - Avocado Heights,5.0,73.8,2020-04-17 16:31:26.781496
261,Unincorporated - Azusa,,--,2020-04-17 16:31:26.781496
262,Unincorporated - Bassett,9.0,60.74,2020-04-17 16:31:26.781496
263,Unincorporated - Bouquet Canyon,0.0,0,2020-04-17 16:31:26.781496
264,Unincorporated - Bradbury,0.0,0,2020-04-17 16:31:26.781496
265,Unincorporated - Canyon Country,15.0,194.1,2020-04-17 16:31:26.781496
266,Unincorporated - Castaic,9.0,33.1,2020-04-17 16:31:26.781496
267,Unincorporated - Cerritos,0.0,0,2020-04-17 16:31:26.781496
268,Unincorporated - Claremont,0.0,0,2020-04-17 16:31:26.781496
269,Unincorporated - Covina,13.0,77.29,2020-04-17 16:31:26.781496
270,Unincorporated - Covina (Charter Oak),9.0,68.47,2020-04-17 16:31:26.781496
271,Unincorporated - Del Aire,5.0,113.82,2020-04-17 16:31:26.781496
272,Unincorporated - Del Rey,0.0,0,2020-04-17 16:31:26.781496
273,Unincorporated - Del Sur,,--,2020-04-17 16:31:26.781496
274,Unincorporated - Desert View Highlands,,--,2020-04-17 16:31:26.781496
275,Unincorporated - Duarte,0.0,0,2020-04-17 16:31:26.781496
276,Unincorporated - East Covina,0.0,0,2020-04-17 16:31:26.781496
277,Unincorporated - East La Mirada,6.0,113.38,2020-04-17 16:31:26.781496
278,Unincorporated - East Lancaster,0.0,0,2020-04-17 16:31:26.781496
279,Unincorporated - East Los Angeles,121.0,96.59,2020-04-17 16:31:26.781496
280,Unincorporated - East Pasadena,0.0,0,2020-04-17 16:31:26.781496
281,Unincorporated - East Rancho Dominguez,12.0,78.39,2020-04-17 16:31:26.781496
282,Unincorporated - East Whittier,,--,2020-04-17 16:31:26.781496
283,Unincorporated - El Camino Village,,--,2020-04-17 16:31:26.781496
284,Unincorporated - El Monte,0.0,0,2020-04-17 16:31:26.781496
285,Unincorporated - Elizabeth Lake,0.0,0,2020-04-17 16:31:26.781496
286,Unincorporated - Florence-Firestone,76.0,117.46,2020-04-17 16:31:26.781496
287,Unincorporated - Glendora,0.0,0,2020-04-17 16:31:26.781496
288,Unincorporated - Hacienda Heights,33.0,59.01,2020-04-17 16:31:26.781496
289,Unincorporated - Hawthorne,,--,2020-04-17 16:31:26.781496
290,Unincorporated - Hi Vista,0.0,0,2020-04-17 16:31:26.781496
291,Unincorporated - Kagel/Lopez Canyons,,--,2020-04-17 16:31:26.781496
292,Unincorporated - La Crescenta-Montrose,12.0,60.6,2020-04-17 16:31:26.781496
293,Unincorporated - La Habra Heights,0.0,0,2020-04-17 16:31:26.781496
294,Unincorporated - La Rambla,5.0,240.96,2020-04-17 16:31:26.781496
295,Unincorporated - La Verne,,--,2020-04-17 16:31:26.781496
296,Unincorporated - Ladera Heights,15.0,212.13,2020-04-17 16:31:26.781496
297,Unincorporated - Lake Hughes,0.0,0,2020-04-17 16:31:26.781496
298,Unincorporated - Lake Los Angeles,8.0,61.57,2020-04-17 16:31:26.781496
299,Unincorporated - Lake Manor,,--,2020-04-17 16:31:26.781496
300,Unincorporated - Lakewood,0.0,0,2020-04-17 16:31:26.781496
301,Unincorporated - Lennox,20.0,88.72,2020-04-17 16:31:26.781496
302,Unincorporated - Leona Valley,0.0,0,2020-04-17 16:31:26.781496
303,Unincorporated - Littlerock,0.0,0,2020-04-17 16:31:26.781496
304,Unincorporated - Littlerock/Juniper Hills,,--,2020-04-17 16:31:26.781496
305,Unincorporated - Littlerock/Pearblossom,,--,2020-04-17 16:31:26.781496
306,Unincorporated - Llano,0.0,0,2020-04-17 16:31:26.781496
307,Unincorporated - Marina del Rey,6.0,63.76,2020-04-17 16:31:26.781496
308,Unincorporated - Monrovia,5.0,128.83,2020-04-17 16:31:26.781496
309,Unincorporated - Newhall,0.0,0,2020-04-17 16:31:26.781496
310,Unincorporated - North Lancaster,0.0,0,2020-04-17 16:31:26.781496
311,Unincorporated - North Whittier,,--,2020-04-17 16:31:26.781496
312,Unincorporated - Northeast San Gabriel,7.0,29.12,2020-04-17 16:31:26.781496
313,Unincorporated - Palmdale,0.0,0,2020-04-17 16:31:26.781496
314,Unincorporated - Palos Verdes Peninsula,0.0,0,2020-04-17 16:31:26.781496
315,Unincorporated - Pearblossom/Llano,,--,2020-04-17 16:31:26.781496
316,Unincorporated - Pellissier Village,0.0,0,2020-04-17 16:31:26.781496
317,Unincorporated - Placerita Canyon,0.0,0,2020-04-17 16:31:26.781496
318,Unincorporated - Pomona,0.0,0,2020-04-17 16:31:26.781496
319,Unincorporated - Quartz Hill,14.0,108.48,2020-04-17 16:31:26.781496
320,Unincorporated - Rancho Dominguez,8.0,300.64,2020-04-17 16:31:26.781496
321,Unincorporated - Roosevelt,0.0,0,2020-04-17 16:31:26.781496
322,Unincorporated - Rosewood,,--,2020-04-17 16:31:26.781496
323,Unincorporated - Rosewood/East Gardena,0.0,0,2020-04-17 16:31:26.781496
324,Unincorporated - Rosewood/West Rancho Dominguez,,--,2020-04-17 16:31:26.781496
325,Unincorporated - Rowland Heights,23.0,45.08,2020-04-17 16:31:26.781496
326,Unincorporated - San Francisquito Canyon/Bouquet Canyon,0.0,0,2020-04-17 16:31:26.781496
327,Unincorporated - San Jose Hills,7.0,34.62,2020-04-17 16:31:26.781496
328,Unincorporated - San Pasqual,0.0,0,2020-04-17 16:31:26.781496
329,Unincorporated - Sand Canyon,0.0,0,2020-04-17 16:31:26.781496
330,Unincorporated - Santa Catalina Island,,--,2020-04-17 16:31:26.781496
331,Unincorporated - Santa Monica Mountains,7.0,37.59,2020-04-17 16:31:26.781496
332,Unincorporated - Saugus,,--,2020-04-17 16:31:26.781496
333,Unincorporated - Saugus/Canyon Country,0.0,0,2020-04-17 16:31:26.781496
334,Unincorporated - South Antelope Valley,0.0,0,2020-04-17 16:31:26.781496
335,Unincorporated - South El Monte,,--,2020-04-17 16:31:26.781496
336,Unincorporated - South San Gabriel,7.0,79.11,2020-04-17 16:31:26.781496
337,Unincorporated - South Whittier,33.0,55.72,2020-04-17 16:31:26.781496
338,Unincorporated - Southeast Antelope Valley,0.0,0,2020-04-17 16:31:26.781496
339,Unincorporated - Stevenson Ranch,12.0,57.24,2020-04-17 16:31:26.781496
340,Unincorporated - Sun Village,,--,2020-04-17 16:31:26.781496
341,Unincorporated - Sunrise Village,,--,2020-04-17 16:31:26.781496
342,Unincorporated - Twin Lakes/Oat Mountain,,--,2020-04-17 16:31:26.781496
343,Unincorporated - Val Verde,,--,2020-04-17 16:31:26.781496
344,Unincorporated - Valencia,,--,2020-04-17 16:31:26.781496
345,Unincorporated - Valinda,12.0,51.35,2020-04-17 16:31:26.781496
346,Unincorporated - View Park/Windsor Hills,17.0,146.11,2020-04-17 16:31:26.781496
347,Unincorporated - Walnut Park,25.0,154.87,2020-04-17 16:31:26.781496
348,Unincorporated - West Antelope Valley,,--,2020-04-17 16:31:26.781496
349,Unincorporated - West Carson,31.0,140.36,2020-04-17 16:31:26.781496
350,Unincorporated - West LA,,--,2020-04-17 16:31:26.781496
351,Unincorporated - West Puente Valley,6.0,61.01,2020-04-17 16:31:26.781496
352,Unincorporated - West Rancho Dominguez,,--,2020-04-17 16:31:26.781496
353,Unincorporated - West Whittier/Los Nietos,18.0,66.85,2020-04-17 16:31:26.781496
354,Unincorporated - Westfield/Academy Hills,0.0,0,2020-04-17 16:31:26.781496
355,Unincorporated - Westhills,0.0,0,2020-04-17 16:31:26.781496
356,Unincorporated - White Fence Farms,,--,2020-04-17 16:31:26.781496
357,Unincorporated - Whittier,,--,2020-04-17 16:31:26.781496
358,Unincorporated - Willowbrook,25.0,71.61,2020-04-17 16:31:26.781496
359,Unincorporated - Wiseburn,,--,2020-04-17 16:31:26.781496
360,- Under Investigation,754.0,,2020-04-17 16:31:26.781496
