,location,cases,Rate**,date
165,Los Angeles - Hollywood Hills,46.0,156.28,2020-04-12 17:52:41.592100
166,Los Angeles - Hyde Park,15.0,52.56,2020-04-12 17:52:41.592100
167,Los Angeles - Jefferson Park,,--,2020-04-12 17:52:41.592100
168,Los Angeles - Koreatown,49.0,94.79,2020-04-12 17:52:41.592100
169,Los Angeles - Lafayette Square,7.0,153.54,2020-04-12 17:52:41.592100
170,Los Angeles - Lake Balboa,33.0,78.19,2020-04-12 17:52:41.592100
171,Los Angeles - Lakeview Terrace,16.0,121.83,2020-04-12 17:52:41.592100
172,Los Angeles - Leimert Park,24.0,157.53,2020-04-12 17:52:41.592100
173,Los Angeles - Lincoln Heights,18.0,55.22,2020-04-12 17:52:41.592100
174,Los Angeles - Little Armenia,35.0,436.14,2020-04-12 17:52:41.592100
175,Los Angeles - Little Bangladesh,31.0,109.37,2020-04-12 17:52:41.592100
176,Los Angeles - Little Tokyo,,--,2020-04-12 17:52:41.592100
177,Los Angeles - Longwood,,--,2020-04-12 17:52:41.592100
178,Los Angeles - Los Feliz,21.0,97.19,2020-04-12 17:52:41.592100
179,Los Angeles - Manchester Square,,--,2020-04-12 17:52:41.592100
180,Los Angeles - Mandeville Canyon,,--,2020-04-12 17:52:41.592100
181,Los Angeles - Mar Vista,34.0,80.05,2020-04-12 17:52:41.592100
182,Los Angeles - Marina Peninsula,8.0,183.49,2020-04-12 17:52:41.592100
183,Los Angeles - Melrose,199.0,256.13,2020-04-12 17:52:41.592100
184,Los Angeles - Mid-city,24.0,159.68,2020-04-12 17:52:41.592100
185,Los Angeles - Miracle Mile,20.0,111.2,2020-04-12 17:52:41.592100
186,Los Angeles - Mission Hills,21.0,87.05,2020-04-12 17:52:41.592100
187,Los Angeles - Mt. Washington,13.0,53.84,2020-04-12 17:52:41.592100
188,Los Angeles - North Hills,45.0,73.08,2020-04-12 17:52:41.592100
189,Los Angeles - North Hollywood,121.0,79.91,2020-04-12 17:52:41.592100
190,Los Angeles - Northridge,46.0,65.91,2020-04-12 17:52:41.592100
191,Los Angeles - Pacific Palisades,32.0,150.3,2020-04-12 17:52:41.592100
192,Los Angeles - Pacoima,54.0,70.15,2020-04-12 17:52:41.592100
193,Los Angeles - Palisades Highlands,,--,2020-04-12 17:52:41.592100
194,Los Angeles - Palms,67.0,152.7,2020-04-12 17:52:41.592100
195,Los Angeles - Panorama City,65.0,86.38,2020-04-12 17:52:41.592100
196,Los Angeles - Park La Brea,9.0,66.27,2020-04-12 17:52:41.592100
197,Los Angeles - Pico-Union,49.0,117.11,2020-04-12 17:52:41.592100
198,Los Angeles - Playa Del Rey,,--,2020-04-12 17:52:41.592100
199,Los Angeles - Playa Vista,10.0,91.35,2020-04-12 17:52:41.592100
200,Los Angeles - Porter Ranch,28.0,78.68,2020-04-12 17:52:41.592100
201,Los Angeles - Rancho Park,8.0,121.95,2020-04-12 17:52:41.592100
202,Los Angeles - Regent Square,,--,2020-04-12 17:52:41.592100
203,Los Angeles - Reseda,73.0,95.28,2020-04-12 17:52:41.592100
204,Los Angeles - Reseda Ranch,9.0,194.13,2020-04-12 17:52:41.592100
205,Los Angeles - Reynier Village,5.0,118.26,2020-04-12 17:52:41.592100
206,Los Angeles - San Pedro,45.0,57.66,2020-04-12 17:52:41.592100
207,Los Angeles - Shadow Hills,7.0,157.59,2020-04-12 17:52:41.592100
208,Los Angeles - Sherman Oaks,79.0,90.54,2020-04-12 17:52:41.592100
209,Los Angeles - Silverlake,76.0,172.4,2020-04-12 17:52:41.592100
210,Los Angeles - South Carthay,20.0,188.77,2020-04-12 17:52:41.592100
211,Los Angeles - South Park,39.0,102.74,2020-04-12 17:52:41.592100
212,Los Angeles - St Elmo Village,,--,2020-04-12 17:52:41.592100
213,Los Angeles - Studio City,21.0,93.58,2020-04-12 17:52:41.592100
214,Los Angeles - Sun Valley,32.0,60.97,2020-04-12 17:52:41.592100
215,Los Angeles - Sunland,31.0,151.9,2020-04-12 17:52:41.592100
216,Los Angeles - Sycamore Square,0.0,0,2020-04-12 17:52:41.592100
217,Los Angeles - Sylmar,105.0,127.43,2020-04-12 17:52:41.592100
218,Los Angeles - Tarzana,44.0,142.51,2020-04-12 17:52:41.592100
219,Los Angeles - Temple-Beaudry,53.0,134.24,2020-04-12 17:52:41.592100
220,Los Angeles - Thai Town,10.0,101.95,2020-04-12 17:52:41.592100
221,Los Angeles - Toluca Lake,7.0,80.42,2020-04-12 17:52:41.592100
222,Los Angeles - Toluca Terrace,0.0,0,2020-04-12 17:52:41.592100
223,Los Angeles - Toluca Woods,,--,2020-04-12 17:52:41.592100
224,Los Angeles - Tujunga,15.0,53.94,2020-04-12 17:52:41.592100
225,Los Angeles - University Hills,0.0,0,2020-04-12 17:52:41.592100
226,Los Angeles - University Park,26.0,94.7,2020-04-12 17:52:41.592100
227,Los Angeles - Valley Glen,32.0,106.61,2020-04-12 17:52:41.592100
228,Los Angeles - Valley Village,35.0,141.59,2020-04-12 17:52:41.592100
229,Los Angeles - Van Nuys,80.0,85.84,2020-04-12 17:52:41.592100
230,Los Angeles - Venice,35.0,103.29,2020-04-12 17:52:41.592100
231,Los Angeles - Vermont Knolls,15.0,87.21,2020-04-12 17:52:41.592100
232,Los Angeles - Vermont Square,16.0,208.96,2020-04-12 17:52:41.592100
233,Los Angeles - Vermont Vista,24.0,58.27,2020-04-12 17:52:41.592100
234,Los Angeles - Vernon Central,40.0,76.93,2020-04-12 17:52:41.592100
235,Los Angeles - Victoria Park,17.0,202.41,2020-04-12 17:52:41.592100
236,Los Angeles - View Heights,,--,2020-04-12 17:52:41.592100
237,Los Angeles - Watts,27.0,63.27,2020-04-12 17:52:41.592100
238,Los Angeles - Wellington Square,,--,2020-04-12 17:52:41.592100
239,Los Angeles - West Adams,42.0,152.01,2020-04-12 17:52:41.592100
240,Los Angeles - West Hills,23.0,56.73,2020-04-12 17:52:41.592100
241,Los Angeles - West Los Angeles,34.0,90.34,2020-04-12 17:52:41.592100
242,Los Angeles - West Vernon,61.0,113.71,2020-04-12 17:52:41.592100
243,Los Angeles - Westchester,32.0,62.01,2020-04-12 17:52:41.592100
244,Los Angeles - Westlake,56.0,94.35,2020-04-12 17:52:41.592100
245,Los Angeles - Westwood,34.0,62.84,2020-04-12 17:52:41.592100
246,Los Angeles - Wholesale District,18.0,49.82,2020-04-12 17:52:41.592100
247,Los Angeles - Wilmington,33.0,58.42,2020-04-12 17:52:41.592100
248,Los Angeles - Wilshire Center,46.0,91.69,2020-04-12 17:52:41.592100
249,Los Angeles - Winnetka,44.0,84.97,2020-04-12 17:52:41.592100
250,Los Angeles - Woodland Hills,68.0,99.92,2020-04-12 17:52:41.592100
251,Unincorporated - Acton,5.0,62.73,2020-04-12 17:52:41.592100
252,Unincorporated - Agua Dulce,,--,2020-04-12 17:52:41.592100
253,Unincorporated - Altadena,37.0,84.82,2020-04-12 17:52:41.592100
254,Unincorporated - Anaverde,0.0,0,2020-04-12 17:52:41.592100
255,Unincorporated - Angeles National Forest,0.0,0,2020-04-12 17:52:41.592100
256,Unincorporated - Arcadia,,--,2020-04-12 17:52:41.592100
257,Unincorporated - Athens-Westmont,36.0,84.82,2020-04-12 17:52:41.592100
258,Unincorporated - Athens Village,6.0,122.52,2020-04-12 17:52:41.592100
259,Unincorporated - Avocado Heights,,--,2020-04-12 17:52:41.592100
260,Unincorporated - Azusa,,--,2020-04-12 17:52:41.592100
261,Unincorporated - Bassett,,--,2020-04-12 17:52:41.592100
262,Unincorporated - Bouquet Canyon,,--,2020-04-12 17:52:41.592100
263,Unincorporated - Bradbury,0.0,0,2020-04-12 17:52:41.592100
264,Unincorporated - Canyon Country,14.0,181.16,2020-04-12 17:52:41.592100
265,Unincorporated - Castaic,9.0,33.1,2020-04-12 17:52:41.592100
266,Unincorporated - Cerritos,0.0,0,2020-04-12 17:52:41.592100
267,Unincorporated - Claremont,0.0,0,2020-04-12 17:52:41.592100
268,Unincorporated - Covina,12.0,71.35,2020-04-12 17:52:41.592100
269,Unincorporated - Covina (Charter Oak),7.0,53.26,2020-04-12 17:52:41.592100
270,Unincorporated - Del Aire,5.0,113.82,2020-04-12 17:52:41.592100
271,Unincorporated - Del Rey,0.0,0,2020-04-12 17:52:41.592100
272,Unincorporated - Del Sur,0.0,0,2020-04-12 17:52:41.592100
273,Unincorporated - Desert View Highlands,,--,2020-04-12 17:52:41.592100
274,Unincorporated - Duarte,0.0,0,2020-04-12 17:52:41.592100
275,Unincorporated - East Covina,0.0,0,2020-04-12 17:52:41.592100
276,Unincorporated - East La Mirada,,--,2020-04-12 17:52:41.592100
277,Unincorporated - East Lancaster,0.0,0,2020-04-12 17:52:41.592100
278,Unincorporated - East Los Angeles,91.0,72.64,2020-04-12 17:52:41.592100
279,Unincorporated - East Pasadena,0.0,0,2020-04-12 17:52:41.592100
280,Unincorporated - East Rancho Dominguez,10.0,65.33,2020-04-12 17:52:41.592100
281,Unincorporated - East Whittier,,--,2020-04-12 17:52:41.592100
282,Unincorporated - El Camino Village,,--,2020-04-12 17:52:41.592100
283,Unincorporated - El Monte,0.0,0,2020-04-12 17:52:41.592100
284,Unincorporated - Elizabeth Lake,0.0,0,2020-04-12 17:52:41.592100
285,Unincorporated - Florence-Firestone,58.0,89.64,2020-04-12 17:52:41.592100
286,Unincorporated - Glendora,0.0,0,2020-04-12 17:52:41.592100
287,Unincorporated - Hacienda Heights,30.0,53.64,2020-04-12 17:52:41.592100
288,Unincorporated - Hawthorne,,--,2020-04-12 17:52:41.592100
289,Unincorporated - Hi Vista,0.0,0,2020-04-12 17:52:41.592100
290,Unincorporated - Kagel/Lopez Canyons,,--,2020-04-12 17:52:41.592100
291,Unincorporated - La Crescenta-Montrose,10.0,50.5,2020-04-12 17:52:41.592100
292,Unincorporated - La Habra Heights,0.0,0,2020-04-12 17:52:41.592100
293,Unincorporated - La Rambla,6.0,289.16,2020-04-12 17:52:41.592100
294,Unincorporated - La Verne,,--,2020-04-12 17:52:41.592100
295,Unincorporated - Ladera Heights,13.0,183.85,2020-04-12 17:52:41.592100
296,Unincorporated - Lake Hughes,0.0,0,2020-04-12 17:52:41.592100
297,Unincorporated - Lake Los Angeles,,--,2020-04-12 17:52:41.592100
298,Unincorporated - Lake Manor,,--,2020-04-12 17:52:41.592100
299,Unincorporated - Lakewood,0.0,0,2020-04-12 17:52:41.592100
300,Unincorporated - Lennox,18.0,79.85,2020-04-12 17:52:41.592100
301,Unincorporated - Leona Valley,0.0,0,2020-04-12 17:52:41.592100
302,Unincorporated - Littlerock,0.0,0,2020-04-12 17:52:41.592100
303,Unincorporated - Littlerock/Juniper Hills,,--,2020-04-12 17:52:41.592100
304,Unincorporated - Littlerock/Pearblossom,,--,2020-04-12 17:52:41.592100
305,Unincorporated - Llano,0.0,0,2020-04-12 17:52:41.592100
306,Unincorporated - Marina del Rey,6.0,63.76,2020-04-12 17:52:41.592100
307,Unincorporated - Monrovia,5.0,128.83,2020-04-12 17:52:41.592100
308,Unincorporated - Newhall,0.0,0,2020-04-12 17:52:41.592100
309,Unincorporated - North Lancaster,0.0,0,2020-04-12 17:52:41.592100
310,Unincorporated - North Whittier,,--,2020-04-12 17:52:41.592100
311,Unincorporated - Northeast San Gabriel,6.0,24.96,2020-04-12 17:52:41.592100
312,Unincorporated - Palmdale,0.0,0,2020-04-12 17:52:41.592100
313,Unincorporated - Palos Verdes Peninsula,0.0,0,2020-04-12 17:52:41.592100
314,Unincorporated - Pearblossom/Llano,0.0,0,2020-04-12 17:52:41.592100
315,Unincorporated - Pellissier Village,0.0,0,2020-04-12 17:52:41.592100
316,Unincorporated - Placerita Canyon,0.0,0,2020-04-12 17:52:41.592100
317,Unincorporated - Pomona,0.0,0,2020-04-12 17:52:41.592100
318,Unincorporated - Quartz Hill,5.0,38.74,2020-04-12 17:52:41.592100
319,Unincorporated - Rancho Dominguez,5.0,187.9,2020-04-12 17:52:41.592100
320,Unincorporated - Roosevelt,0.0,0,2020-04-12 17:52:41.592100
321,Unincorporated - Rosewood,,--,2020-04-12 17:52:41.592100
322,Unincorporated - Rosewood/East Gardena,0.0,0,2020-04-12 17:52:41.592100
323,Unincorporated - Rosewood/West Rancho Dominguez,,--,2020-04-12 17:52:41.592100
324,Unincorporated - Rowland Heights,16.0,31.36,2020-04-12 17:52:41.592100
325,Unincorporated - San Francisquito Canyon/Bouquet Canyon,0.0,0,2020-04-12 17:52:41.592100
326,Unincorporated - San Jose Hills,,--,2020-04-12 17:52:41.592100
327,Unincorporated - San Pasqual,0.0,0,2020-04-12 17:52:41.592100
328,Unincorporated - Sand Canyon,0.0,0,2020-04-12 17:52:41.592100
329,Unincorporated - Santa Catalina Island,,--,2020-04-12 17:52:41.592100
330,Unincorporated - Santa Monica Mountains,6.0,32.22,2020-04-12 17:52:41.592100
331,Unincorporated - Saugus,,--,2020-04-12 17:52:41.592100
332,Unincorporated - Saugus/Canyon Country,0.0,0,2020-04-12 17:52:41.592100
333,Unincorporated - South Antelope Valley,0.0,0,2020-04-12 17:52:41.592100
334,Unincorporated - South El Monte,,--,2020-04-12 17:52:41.592100
335,Unincorporated - South San Gabriel,7.0,79.11,2020-04-12 17:52:41.592100
336,Unincorporated - South Whittier,29.0,48.97,2020-04-12 17:52:41.592100
337,Unincorporated - Southeast Antelope Valley,0.0,0,2020-04-12 17:52:41.592100
338,Unincorporated - Stevenson Ranch,11.0,52.47,2020-04-12 17:52:41.592100
339,Unincorporated - Sun Village,,--,2020-04-12 17:52:41.592100
340,Unincorporated - Sunrise Village,,--,2020-04-12 17:52:41.592100
341,Unincorporated - Twin Lakes/Oat Mountain,,--,2020-04-12 17:52:41.592100
342,Unincorporated - Val Verde,0.0,0,2020-04-12 17:52:41.592100
343,Unincorporated - Valencia,,--,2020-04-12 17:52:41.592100
344,Unincorporated - Valinda,8.0,34.23,2020-04-12 17:52:41.592100
345,Unincorporated - View Park/Windsor Hills,16.0,137.52,2020-04-12 17:52:41.592100
346,Unincorporated - Walnut Park,20.0,123.89,2020-04-12 17:52:41.592100
347,Unincorporated - West Antelope Valley,,--,2020-04-12 17:52:41.592100
348,Unincorporated - West Carson,29.0,131.3,2020-04-12 17:52:41.592100
349,Unincorporated - West LA,,--,2020-04-12 17:52:41.592100
350,Unincorporated - West Puente Valley,6.0,61.01,2020-04-12 17:52:41.592100
351,Unincorporated - West Rancho Dominguez,,--,2020-04-12 17:52:41.592100
352,Unincorporated - West Whittier/Los Nietos,11.0,40.85,2020-04-12 17:52:41.592100
353,Unincorporated - Westfield/Academy Hills,0.0,0,2020-04-12 17:52:41.592100
354,Unincorporated - Westhills,0.0,0,2020-04-12 17:52:41.592100
355,Unincorporated - White Fence Farms,0.0,0,2020-04-12 17:52:41.592100
356,Unincorporated - Whittier,,--,2020-04-12 17:52:41.592100
357,Unincorporated - Willowbrook,21.0,60.15,2020-04-12 17:52:41.592100
358,Unincorporated - Wiseburn,,--,2020-04-12 17:52:41.592100
359,- Under Investigation,688.0,,2020-04-12 17:52:41.592100
